;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-37,59;-162,09;6,15;20012980;-104,58;164,28;-20,24;20018816;99,37;-177,58;-2,85;20024428;151,48;176,15;15,07;20030908;-0,59;10,23;-6,71;20039084;17821214;5836;5612;6480;8176;26104;0,139806;7,152768837
-37,59;-162,09;6,15;20144724;-104,58;164,28;-20,24;20152096;99,37;-177,58;-2,85;20159396;151,48;176,15;15,07;20164776;-0,59;10,23;-6,71;20171808;17951548;7372;7300;5380;7032;27084;0,130334;7,672595025
-37,59;-162,09;6,15;20277616;-104,58;164,28;-20,24;20285552;99,37;-177,58;-2,85;20292860;151,48;176,15;15,07;20300316;-0,59;10,23;-6,71;20306304;18083887;7936;7308;7456;5988;28688;0,132339;7,556351491
-37,59;-162,09;6,15;20414024;-104,58;164,28;-20,24;20419832;99,37;-177,58;-2,85;20425420;151,48;176,15;15,07;20431628;-0,59;10,23;-6,71;20437628;18219886;5808;5588;6208;6000;23604;0,135999;7,352995243
-37,59;-162,09;6,15;20544780;-104,58;164,28;-20,24;20550576;99,37;-177,58;-2,85;20556608;151,48;176,15;15,07;20562532;-0,59;10,23;-6,71;20568104;18352361;5796;6032;5924;5572;23324;0,132475;7,548594074
-37,59;-162,09;6,15;20675312;-104,58;164,28;-20,24;20681120;99,37;-177,58;-2,85;20687132;151,48;176,15;15,07;20692684;-0,59;10,23;-6,71;20698532;18482923;5808;6012;5552;5848;23220;0,130562;7,659196397
-37,59;-162,09;6,15;20805860;-104,58;164,28;-20,24;20811680;99,37;-177,58;-2,85;20817708;151,48;176,15;15,07;20823080;-0,59;10,23;-6,71;20828648;18613846;5820;6028;5372;5568;22788;0,130923;7,638077343
-37,59;-162,09;6,15;20936292;-104,58;164,28;-20,24;20941680;99,37;-177,58;-2,85;20947716;151,48;176,15;15,07;20953096;-0,59;10,23;-6,71;20959228;18742040;5388;6036;5380;6132;22936;0,128194;7,800677099
-37,59;-162,09;6,15;21066692;-104,58;164,28;-20,24;21072516;99,37;-177,58;-2,85;21078104;151,48;176,15;15,07;21083476;-0,59;10,23;-6,71;21089892;18873162;5824;5588;5372;6416;23200;0,131122;7,626485258
-37,59;-162,09;6,15;21196288;-104,58;164,28;-20,24;21201692;99,37;-177,58;-2,85;21207716;151,48;176,15;15,07;21213512;-0,59;10,23;-6,71;21220528;19003409;5404;6024;5796;7016;24240;0,130247;7,677720024
-37,59;-162,09;6,15;21327876;-104,58;164,28;-20,24;21333696;99,37;-177,58;-2,85;21341468;151,48;176,15;15,07;21348772;-0,59;10,23;-6,71;21354764;19135593;5820;7772;7304;5992;26888;0,132184;7,565212129
-37,59;-162,09;6,15;21460208;-104,58;164,28;-20,24;21467368;99,37;-177,58;-2,85;21474728;151,48;176,15;15,07;21482068;-0,59;10,23;-6,71;21490280;19266395;7160;7360;7340;8212;30072;0,130802;7,645143041
-37,59;-162,09;6,15;21596076;-104,58;164,28;-20,24;21602284;99,37;-177,58;-2,85;21608296;151,48;176,15;15,07;21614136;-0,59;10,23;-6,71;21621996;19404326;6208;6012;5840;7860;25920;0,137931;7,250001813
-37,59;-162,09;6,15;21729460;-104,58;164,28;-20,24;21735276;99,37;-177,58;-2,85;21743012;151,48;176,15;15,07;21750976;-0,59;10,23;-6,71;21757068;19536255;5816;7736;7964;6092;27608;0,131929;7,579834608
-37,59;-162,09;6,15;21862444;-104,58;164,28;-20,24;21870436;99,37;-177,58;-2,85;21876404;151,48;176,15;15,07;21883136;-0,59;10,23;-6,71;21889540;19670651;7992;5968;6732;6404;27096;0,134396;7,44069764
-37,59;-162,09;6,15;21994920;-104,58;164,28;-20,24;22001604;99,37;-177,58;-2,85;22007196;151,48;176,15;15,07;22013840;-0,59;10,23;-6,71;22019832;19802781;6684;5592;6644;5992;24912;0,13213;7,568303943
-37,59;-162,09;6,15;22126072;-104,58;164,28;-20,24;22133436;99,37;-177,58;-2,85;22139992;151,48;176,15;15,07;22145368;-0,59;10,23;-6,71;22152140;19933899;7364;6556;5376;6772;26068;0,131118;7,626717918
-37,59;-162,09;6,15;22260144;-104,58;164,28;-20,24;22265656;99,37;-177,58;-2,85;22273776;151,48;176,15;15,07;22281796;-0,59;10,23;-6,71;22288464;20069467;5512;8120;8020;6668;28320;0,135568;7,376372005
-37,59;-162,09;6,15;22394132;-104,58;164,28;-20,24;22399524;99,37;-177,58;-2,85;22406064;151,48;176,15;15,07;22413592;-0,59;10,23;-6,71;22420016;20203274;5392;6540;7528;6424;25884;0,133807;7,473450567
-37,59;-162,09;6,15;22525580;-104,58;164,28;-20,24;22533540;99,37;-177,58;-2,85;22539544;151,48;176,15;15,07;22545192;-0,59;10,23;-6,71;22551348;20334695;7960;6004;5648;6156;25768;0,131421;7,609134004
-37,59;-162,09;6,15;22657132;-104,58;164,28;-20,24;22664796;99,37;-177,58;-2,85;22672044;151,48;176,15;15,07;22677852;-0,59;10,23;-6,71;22683412;20466394;7664;7248;5808;5560;26280;0,131699;7,593072081
-37,59;-162,09;6,15;22790576;-104,58;164,28;-20,24;22797212;99,37;-177,58;-2,85;22805096;151,48;176,15;15,07;22813024;-0,59;10,23;-6,71;22820912;20599501;6636;7884;7928;7888;30336;0,133107;7,512752898
-37,59;-162,09;6,15;22926272;-104,58;164,28;-20,24;22933640;99,37;-177,58;-2,85;22939656;151,48;176,15;15,07;22945624;-0,59;10,23;-6,71;22953076;20735509;7368;6016;5968;7452;26804;0,136008;7,352508676
-37,59;-162,09;6,15;23058856;-104,58;164,28;-20,24;23066484;99,37;-177,58;-2,85;23074740;151,48;176,15;15,07;23082972;-0,59;10,23;-6,71;23088532;20867281;7628;8256;8232;5560;29676;0,131772;7,588865616
-37,59;-162,09;6,15;23195832;-104,58;164,28;-20,24;23201228;99,37;-177,58;-2,85;23207356;151,48;176,15;15,07;23214880;-0,59;10,23;-6,71;23222896;21004875;5396;6128;7524;8016;27064;0,137594;7,267758769
-37,59;-162,09;6,15;23328260;-104,58;164,28;-20,24;23336220;99,37;-177,58;-2,85;23344444;151,48;176,15;15,07;23351592;-0,59;10,23;-6,71;23357728;21138009;7960;8224;7148;6136;29468;0,133134;7,511229288
-37,59;-162,09;6,15;23465396;-104,58;164,28;-20,24;23470776;99,37;-177,58;-2,85;23477512;151,48;176,15;15,07;23484980;-0,59;10,23;-6,71;23490544;21273259;5380;6736;7468;5564;25148;0,13525;7,393715342
-37,59;-162,09;6,15;23597708;-104,58;164,28;-20,24;23603088;99,37;-177,58;-2,85;23608680;151,48;176,15;15,07;23615820;-0,59;10,23;-6,71;23621800;21407366;5380;5592;7140;5980;24092;0,134107;7,456732311
-37,59;-162,09;6,15;23728392;-104,58;164,28;-20,24;23734320;99,37;-177,58;-2,85;23740320;151,48;176,15;15,07;23746580;-0,59;10,23;-6,71;23752572;21538390;5928;6000;6260;5992;24180;0,131024;7,632189523
-37,59;-162,09;6,15;23859052;-104,58;164,28;-20,24;23865240;99,37;-177,58;-2,85;23871244;151,48;176,15;15,07;23877208;-0,59;10,23;-6,71;23882948;21668365;6188;6004;5964;5740;23896;0,129975;7,693787267
-37,59;-162,09;6,15;23989456;-104,58;164,28;-20,24;23995420;99,37;-177,58;-2,85;24001440;151,48;176,15;15,07;24007372;-0,59;10,23;-6,71;24013080;21797501;5964;6020;5932;5708;23624;0,129136;7,743774006
-37,59;-162,09;6,15;24119840;-104,58;164,28;-20,24;24125660;99,37;-177,58;-2,85;24131252;151,48;176,15;15,07;24137332;-0,59;10,23;-6,71;24143696;21928624;5820;5592;6080;6364;23856;0,131123;7,626427095
-37,59;-162,09;6,15;24250656;-104,58;164,28;-20,24;24256040;99,37;-177,58;-2,85;24262448;151,48;176,15;15,07;24268208;-0,59;10,23;-6,71;24274492;22059623;5384;6408;5760;6284;23836;0,130999;7,633646058
-37,59;-162,09;6,15;24381080;-104,58;164,28;-20,24;24386996;99,37;-177,58;-2,85;24394268;151,48;176,15;15,07;24400084;-0,59;10,23;-6,71;24405952;22190743;5916;7272;5816;5868;24872;0,13112;7,626601586
-37,59;-162,09;6,15;24512140;-104,58;164,28;-20,24;24518768;99,37;-177,58;-2,85;24526644;151,48;176,15;15,07;24534588;-0,59;10,23;-6,71;24541860;22321738;6628;7876;7944;7272;29720;0,130995;7,633879156
-37,59;-162,09;6,15;24650264;-104,58;164,28;-20,24;24655684;99,37;-177,58;-2,85;24661700;151,48;176,15;15,07;24668076;-0,59;10,23;-6,71;24676012;22460948;5420;6016;6376;7936;25748;0,13921;7,183391998
-37,59;-162,09;6,15;24782676;-104,58;164,28;-20,24;24788672;99,37;-177,58;-2,85;24796652;151,48;176,15;15,07;24803992;-0,59;10,23;-6,71;24809552;22592118;5996;7980;7340;5560;26876;0,13117;7,623694442
-37,59;-162,09;6,15;24914920;-104,58;164,28;-20,24;24922792;99,37;-177,58;-2,85;24929384;151,48;176,15;15,07;24936980;-0,59;10,23;-6,71;24943484;22725029;7872;6592;7596;6504;28564;0,132911;7,523831737
-37,59;-162,09;6,15;25051500;-104,58;164,28;-20,24;25057276;99,37;-177,58;-2,85;25064108;151,48;176,15;15,07;25069464;-0,59;10,23;-6,71;25077736;22862367;5776;6832;5356;8272;26236;0,137338;7,281305975
-37,59;-162,09;6,15;25184424;-104,58;164,28;-20,24;25190372;99,37;-177,58;-2,85;25198184;151,48;176,15;15,07;25206160;-0,59;10,23;-6,71;25212112;22993484;5948;7812;7976;5952;27688;0,131117;7,626776085
-37,59;-162,09;6,15;25317892;-104,58;164,28;-20,24;25325540;99,37;-177,58;-2,85;25331136;151,48;176,15;15,07;25338140;-0,59;10,23;-6,71;25343708;23128599;7648;5596;7004;5568;25816;0,135115;7,401102764
-37,59;-162,09;6,15;25450136;-104,58;164,28;-20,24;25457448;99,37;-177,58;-2,85;25463992;151,48;176,15;15,07;25469804;-0,59;10,23;-6,71;25475748;23259733;7312;6544;5812;5944;25612;0,131134;7,625787363
-37,59;-162,09;6,15;25583988;-104,58;164,28;-20,24;25589380;99,37;-177,58;-2,85;25597412;151,48;176,15;15,07;25604460;-0,59;10,23;-6,71;25610020;23394856;5392;8032;7048;5560;26032;0,135123;7,40066458
-37,59;-162,09;6,15;25716664;-104,58;164,28;-20,24;25722732;99,37;-177,58;-2,85;25729792;151,48;176,15;15,07;25737452;-0,59;10,23;-6,71;25744888;23525980;6068;7060;7660;7436;28224;0,131124;7,626368933
-37,59;-162,09;6,15;25850700;-104,58;164,28;-20,24;25858636;99,37;-177,58;-2,85;25865916;151,48;176,15;15,07;25871280;-0,59;10,23;-6,71;25877412;23661106;7936;7280;5364;6132;26712;0,135126;7,400500274
-37,59;-162,09;6,15;25985388;-104,58;164,28;-20,24;25990952;99,37;-177,58;-2,85;25998880;151,48;176,15;15,07;26006684;-0,59;10,23;-6,71;26012252;23796176;5564;7928;7804;5568;26864;0,13507;7,40356852
-37,59;-162,09;6,15;26118688;-104,58;164,28;-20,24;26125256;99,37;-177,58;-2,85;26131232;151,48;176,15;15,07;26138788;-0,59;10,23;-6,71;26146672;23929676;6568;5976;7556;7884;27984;0,1335;7,490636704
-37,59;-162,09;6,15;26252468;-104,58;164,28;-20,24;26260376;99,37;-177,58;-2,85;26268252;151,48;176,15;15,07;26273632;-0,59;10,23;-6,71;26280056;24062474;7908;7876;5380;6424;27588;0,132798;7,530233889
-37,59;-162,09;6,15;26387688;-104,58;164,28;-20,24;26393080;99,37;-177,58;-2,85;26400060;151,48;176,15;15,07;26407944;-0,59;10,23;-6,71;26413516;24197459;5392;6980;7884;5572;25828;0,134985;7,408230544
-37,59;-162,09;6,15;26520076;-104,58;164,28;-20,24;26526260;99,37;-177,58;-2,85;26531860;151,48;176,15;15,07;26539324;-0,59;10,23;-6,71;26545492;24331588;6184;5600;7464;6168;25416;0,134129;7,455509249
-37,59;-162,09;6,15;26651432;-104,58;164,28;-20,24;26658536;99,37;-177,58;-2,85;26664976;151,48;176,15;15,07;26671120;-0,59;10,23;-6,71;26678292;24463163;7104;6440;6144;7172;26860;0,131575;7,600228007
-37,59;-162,09;6,15;26784076;-104,58;164,28;-20,24;26791724;99,37;-177,58;-2,85;26799644;151,48;176,15;15,07;26807096;-0,59;10,23;-6,71;26813936;24594967;7648;7920;7452;6840;29860;0,131804;7,587023156
-37,59;-162,09;6,15;26920760;-104,58;164,28;-20,24;26926572;99,37;-177,58;-2,85;26932184;151,48;176,15;15,07;26939888;-0,59;10,23;-6,71;26945736;24733091;5812;5612;7704;5848;24976;0,138124;7,23987142
-37,59;-162,09;6,15;27052220;-104,58;164,28;-20,24;27058452;99,37;-177,58;-2,85;27064488;151,48;176,15;15,07;27071136;-0,59;10,23;-6,71;27076896;24863761;6232;6036;6648;5760;24676;0,13067;7,652865998
-37,59;-162,09;6,15;27183084;-104,58;164,28;-20,24;27189620;99,37;-177,58;-2,85;27196756;151,48;176,15;15,07;27202256;-0,59;10,23;-6,71;27207928;24995220;6536;7136;5500;5672;24844;0,131459;7,606934481
-37,59;-162,09;6,15;27314068;-104,58;164,28;-20,24;27319460;99,37;-177,58;-2,85;27326084;151,48;176,15;15,07;27332072;-0,59;10,23;-6,71;27338376;25126216;5392;6624;5988;6304;24308;0,130996;7,63382088
-37,59;-162,09;6,15;27444356;-104,58;164,28;-20,24;27451164;99,37;-177,58;-2,85;27459324;151,48;176,15;15,07;27465340;-0,59;10,23;-6,71;27470908;25256192;6808;8160;6016;5568;26552;0,129976;7,693728073
-37,59;-162,09;6,15;27576672;-104,58;164,28;-20,24;27584548;99,37;-177,58;-2,85;27591136;151,48;176,15;15,07;27598836;-0,59;10,23;-6,71;27606628;25389457;7876;6588;7700;7792;29956;0,133265;7,503845721
-37,59;-162,09;6,15;27714236;-104,58;164,28;-20,24;27719608;99,37;-177,58;-2,85;27725844;151,48;176,15;15,07;27732288;-0,59;10,23;-6,71;27740100;25524707;5372;6236;6444;7812;25864;0,13525;7,393715342
-37,59;-162,09;6,15;27846080;-104,58;164,28;-20,24;27852988;99,37;-177,58;-2,85;27860920;151,48;176,15;15,07;27867964;-0,59;10,23;-6,71;27873536;25658710;6908;7932;7044;5572;27456;0,134003;7,462519496
-37,59;-162,09;6,15;27979312;-104,58;164,28;-20,24;27986984;99,37;-177,58;-2,85;27992844;151,48;176,15;15,07;28000516;-0,59;10,23;-6,71;28006516;25790831;7672;5860;7672;6000;27204;0,132121;7,568819491
-37,59;-162,09;6,15;28114564;-104,58;164,28;-20,24;28120052;99,37;-177,58;-2,85;28126432;151,48;176,15;15,07;28132860;-0,59;10,23;-6,71;28140424;25926080;5488;6380;6428;7564;25860;0,135249;7,393770009
-37,59;-162,09;6,15;28246892;-104,58;164,28;-20,24;28252728;99,37;-177,58;-2,85;28260520;151,48;176,15;15,07;28266544;-0,59;10,23;-6,71;28274496;26060082;5836;7792;6024;7952;27604;0,134002;7,462575185
-37,59;-162,09;6,15;28380280;-104,58;164,28;-20,24;28388012;99,37;-177,58;-2,85;28393596;151,48;176,15;15,07;28401144;-0,59;10,23;-6,71;28406996;26192323;7732;5584;7548;5852;26716;0,132241;7,561951286
-37,59;-162,09;6,15;28514404;-104,58;164,28;-20,24;28520948;99,37;-177,58;-2,85;28528048;151,48;176,15;15,07;28533996;-0,59;10,23;-6,71;28539984;26327233;6544;7100;5948;5988;25580;0,13491;7,412348973
-37,59;-162,09;6,15;28647680;-104,58;164,28;-20,24;28653396;99,37;-177,58;-2,85;28661232;151,48;176,15;15,07;28667308;-0,59;10,23;-6,71;28675132;26460890;5716;7836;6076;7824;27452;0,133657;7,481837839
-37,59;-162,09;6,15;28780496;-104,58;164,28;-20,24;28787832;99,37;-177,58;-2,85;28793612;151,48;176,15;15,07;28801476;-0,59;10,23;-6,71;28808828;26594524;7336;5780;7864;7352;28332;0,133634;7,483125552
-37,59;-162,09;6,15;28916516;-104,58;164,28;-20,24;28922784;99,37;-177,58;-2,85;28930940;151,48;176,15;15,07;28936760;-0,59;10,23;-6,71;28942688;26728820;6268;8156;5820;5928;26172;0,134296;7,44623816
-37,59;-162,09;6,15;29049768;-104,58;164,28;-20,24;29055568;99,37;-177,58;-2,85;29062756;151,48;176,15;15,07;29069780;-0,59;10,23;-6,71;29076996;26863111;5800;7188;7024;7216;27228;0,134291;7,446515403
-37,59;-162,09;6,15;29182372;-104,58;164,28;-20,24;29190128;99,37;-177,58;-2,85;29196164;151,48;176,15;15,07;29203500;-0,59;10,23;-6,71;29211388;26995049;7756;6036;7336;7888;29016;0,131938;7,579317558
-37,59;-162,09;6,15;29319480;-104,58;164,28;-20,24;29325092;99,37;-177,58;-2,85;29332752;151,48;176,15;15,07;29339388;-0,59;10,23;-6,71;29344964;27133190;5612;7660;6636;5576;25484;0,138141;7,238980462
-37,59;-162,09;6,15;29451700;-104,58;164,28;-20,24;29457540;99,37;-177,58;-2,85;29463796;151,48;176,15;15,07;29471228;-0,59;10,23;-6,71;29477256;27265217;5840;6256;7432;6028;25556;0,132027;7,574208306
-37,59;-162,09;6,15;29583216;-104,58;164,28;-20,24;29590020;99,37;-177,58;-2,85;29595984;151,48;176,15;15,07;29603632;-0,59;10,23;-6,71;29610352;27396003;6804;5964;7648;6720;27136;0,130786;7,646078326
-37,59;-162,09;6,15;29716136;-104,58;164,28;-20,24;29723768;99,37;-177,58;-2,85;29731684;151,48;176,15;15,07;29737168;-0,59;10,23;-6,71;29743160;27530432;7632;7916;5484;5992;27024;0,134429;7,438871077
-37,59;-162,09;6,15;29851156;-104,58;164,28;-20,24;29856944;99,37;-177,58;-2,85;29863604;151,48;176,15;15,07;29870136;-0,59;10,23;-6,71;29877336;27664543;5788;6660;6532;7200;26180;0,134111;7,456509906
-37,59;-162,09;6,15;29983936;-104,58;164,28;-20,24;29989744;99,37;-177,58;-2,85;29995336;151,48;176,15;15,07;30003488;-0,59;10,23;-6,71;30009632;27797801;5808;5592;8152;6144;25696;0,133258;7,504239896
-37,59;-162,09;6,15;30115304;-104,58;164,28;-20,24;30121836;99,37;-177,58;-2,85;30128264;151,48;176,15;15,07;30135288;-0,59;10,23;-6,71;30141056;27928493;6532;6428;7024;5768;25752;0,130692;7,651577755
-37,59;-162,09;6,15;30246416;-104,58;164,28;-20,24;30253704;99,37;-177,58;-2,85;30261832;151,48;176,15;15,07;30267204;-0,59;10,23;-6,71;30273032;28060791;7288;8128;5372;5828;26616;0,132298;7,558693253
-37,59;-162,09;6,15;30378412;-104,58;164,28;-20,24;30384220;99,37;-177,58;-2,85;30390156;151,48;176,15;15,07;30396488;-0,59;10,23;-6,71;30402636;28189703;5808;5936;6332;6148;24224;0,128912;7,757229738
-37,59;-162,09;6,15;30508340;-104,58;164,28;-20,24;30516580;99,37;-177,58;-2,85;30523792;151,48;176,15;15,07;30529168;-0,59;10,23;-6,71;30534880;28322051;8240;7212;5376;5712;26540;0,132348;7,55583764
-37,59;-162,09;6,15;30641768;-104,58;164,28;-20,24;30648784;99,37;-177,58;-2,85;30654964;151,48;176,15;15,07;30661592;-0,59;10,23;-6,71;30667852;28456179;7016;6180;6628;6260;26084;0,134128;7,455564834
-37,59;-162,09;6,15;30775492;-104,58;164,28;-20,24;30781044;99,37;-177,58;-2,85;30786664;151,48;176,15;15,07;30794676;-0,59;10,23;-6,71;30800660;28588297;5552;5620;8012;5984;25168;0,132118;7,568991356
-37,59;-162,09;6,15;30907352;-104,58;164,28;-20,24;30913164;99,37;-177,58;-2,85;30920212;151,48;176,15;15,07;30927100;-0,59;10,23;-6,71;30935036;28722298;5812;7048;6888;7936;27684;0,134001;7,462630876
;;;;;;;;;;;;;;;;;;;;Œrednie;6490,96;6542,78;6471,8;6409,08;25914,62;0,132521965;7,545918917
;;;;;;;;;;;;;;;;;;;;[s];0,00649096;0,00654278;0,0064718;0,00640908;0,02591462;s;Hz
