;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-52,7;-163,63;8,15;20272908;-96,77;162,5;-19,67;20278252;150,7;-179,22;-3;20284188;148,71;175,72;15,22;20291748;-0,65;9,83;-7,51;20297320;18078110;5344;5936;7560;5572;24412;0,133349;7,499118854
-52,7;-163,63;8,15;20405268;-96,77;162,5;-19,67;20411668;150,7;-179,22;-3;20418008;148,71;175,72;15,22;20424824;-0,65;9,83;-7,51;20431820;18210914;6400;6340;6816;6996;26552;0,132804;7,529893678
-52,7;-163,63;8,15;20538380;-96,77;162,5;-19,67;20544156;150,7;-179,22;-3;20549888;148,71;175,72;15,22;20555912;-0,65;9,83;-7,51;20563056;18342446;5776;5732;6024;7144;24676;0,131532;7,602712648
-52,7;-163,63;8,15;20668928;-96,77;162,5;-19,67;20676496;150,7;-179,22;-3;20682008;148,71;175,72;15,22;20687436;-0,65;9,83;-7,51;20694972;18473580;7568;5512;5428;7536;26044;0,131134;7,625787363
-52,7;-163,63;8,15;20800252;-96,77;162,5;-19,67;20807708;150,7;-179,22;-3;20815820;148,71;175,72;15,22;20821664;-0,65;9,83;-7,51;20829024;18604703;7456;8112;5844;7360;28772;0,131123;7,626427095
-52,7;-163,63;8,15;20936984;-96,77;162,5;-19,67;20942332;150,7;-179,22;-3;20948664;148,71;175,72;15,22;20955468;-0,65;9,83;-7,51;20961616;18743964;5348;6332;6804;6148;24632;0,139261;7,180761304
-52,7;-163,64;8,15;21069124;-96,77;162,49;-19,67;21077180;150,7;-179,22;-3;21082696;148,71;175,72;15,22;21088224;-0,65;9,83;-7,51;21093832;18874951;8056;5516;5528;5608;24708;0,130987;7,634345393
-52,7;-163,64;8,15;21200500;-96,77;162,5;-19,67;21208344;150,7;-179,22;-3;21216368;148,71;175,72;15,22;21222212;-0,65;9,83;-7,51;21227996;19006076;7844;8024;5844;5784;27496;0,131125;7,626310772
-52,7;-163,64;8,15;21333636;-96,77;162,5;-19,67;21340792;150,7;-179,22;-3;21348048;148,71;175,72;15,22;21355564;-0,65;9,83;-7,51;21363300;19139944;7156;7256;7516;7736;29664;0,133868;7,470045119
-52,7;-163,64;8,15;21470920;-96,77;162,5;-19,67;21478700;150,7;-179,22;-3;21484260;148,71;175,72;15,22;21490132;-0,65;9,83;-7,51;21496032;19276255;7780;5560;5872;5900;25112;0,136311;7,336165093
-52,7;-163,64;8,15;21602404;-96,77;162,5;-19,67;21610092;150,7;-179,22;-3;21617868;148,71;175,72;15,22;21624236;-0,65;9,83;-7,51;21629848;19407441;7688;7776;6368;5612;27444;0,131186;7,622764624
-52,7;-163,64;8,15;21735568;-96,77;162,5;-19,67;21742508;150,7;-179,22;-3;21749176;148,71;175,72;15,22;21756368;-0,65;9,83;-7,51;21764112;19542955;6940;6668;7192;7744;28544;0,135514;7,379311363
-52,7;-163,64;8,15;21871684;-96,77;162,5;-19,67;21878612;150,7;-179,22;-3;21884180;148,71;175,72;15,22;21890040;-0,65;9,83;-7,51;21897636;19677811;6928;5568;5860;7596;25952;0,134856;7,415317079
-52,7;-163,64;8,15;22004016;-96,77;162,5;-19,67;22011724;150,7;-179,22;-3;22018908;148,71;175,72;15,22;22025512;-0,65;9,83;-7,51;22031132;19810803;7708;7184;6604;5620;27116;0,132992;7,519249278
-52,7;-163,64;8,15;22136412;-96,77;162,5;-19,67;22143712;150,7;-179,22;-3;22150024;148,71;175,72;15,22;22157096;-0,65;9,83;-7,51;22163156;19943890;7300;6312;7072;6060;26744;0,133087;7,513881897
-52,7;-163,64;8,15;22269248;-96,77;162,5;-19,67;22275268;150,7;-179,22;-3;22280844;148,71;175,72;15,22;22287556;-0,65;9,83;-7,51;22293176;20075130;6020;5576;6712;5620;23928;0,13124;7,619628162
-52,7;-163,64;8,15;22398436;-96,77;162,5;-19,67;22405156;150,7;-179,22;-3;22410764;148,71;175,72;15,22;22417768;-0,65;9,83;-7,51;22423484;20206186;6720;5608;7004;5716;25048;0,131056;7,630325968
-52,7;-163,64;8,15;22529176;-96,77;162,5;-19,67;22535784;150,7;-179,22;-3;22541344;148,71;175,72;15,22;22547984;-0,65;9,83;-7,51;22554172;20337187;6608;5560;6640;6188;24996;0,131001;7,633529515
-52,7;-163,64;8,15;22659876;-96,77;162,5;-19,67;22666344;150,7;-179,22;-3;22671916;148,71;175,72;15,22;22678416;-0,65;9,83;-7,51;22685064;20467188;6468;5572;6500;6648;25188;0,130001;7,692248521
-52,7;-163,64;8,15;22790784;-96,77;162,5;-19,67;22797304;150,7;-179,22;-3;22803300;148,71;175,72;15,22;22809284;-0,65;9,83;-7,51;22815848;20599215;6520;5996;5984;6564;25064;0,132027;7,574208306
-52,7;-163,64;8,15;22921924;-96,77;162,5;-19,67;22927920;150,7;-179,22;-3;22933468;148,71;175,72;15,22;22939464;-0,65;9,83;-7,51;22946512;20729308;5996;5548;5996;7048;24588;0,130093;7,686808668
-52,7;-163,64;8,15;23051788;-96,77;162,5;-19,67;23058116;150,7;-179,22;-3;23064128;148,71;175,72;15,22;23069936;-0,65;9,83;-7,51;23077216;20859292;6328;6012;5808;7280;25428;0,129984;7,693254554
-52,7;-163,64;8,15;23183648;-96,77;162,5;-19,67;23189328;150,7;-179,22;-3;23196564;148,71;175,72;15,22;23202428;-0,65;9,83;-7,51;23209004;20992102;5680;7236;5864;6576;25356;0,13281;7,529553497
-52,7;-163,64;8,15;23316880;-96,77;162,5;-19,67;23322804;150,7;-179,22;-3;23330376;148,71;175,72;15,22;23338168;-0,65;9,83;-7,51;23343784;21123550;5924;7572;7792;5616;26904;0,131448;7,607571055
-52,7;-163,64;8,15;23450360;-96,77;162,5;-19,67;23456188;150,7;-179,22;-3;23461916;148,71;175,72;15,22;23469112;-0,65;9,83;-7,51;23475992;21258692;5828;5728;7196;6880;25632;0,135142;7,399624099
-52,7;-163,64;8,15;23581536;-96,77;162,5;-19,67;23589052;150,7;-179,22;-3;23595576;148,71;175,72;15,22;23600984;-0,65;9,83;-7,51;23608924;21389799;7516;6524;5408;7940;27388;0,131107;7,627357807
-52,7;-163,64;8,15;23714892;-96,77;162,5;-19,67;23720992;150,7;-179,22;-3;23729204;148,71;175,72;15,22;23736984;-0,65;9,83;-7,51;23743524;21523368;6100;8212;7780;6540;28632;0,133569;7,486767139
-52,7;-163,64;8,15;23851012;-96,77;162,5;-19,67;23856416;150,7;-179,22;-3;23862252;148,71;175,72;15,22;23869580;-0,65;9,83;-7,51;23875204;21659170;5404;5836;7328;5624;24192;0,135802;7,363661802
-52,7;-163,64;8,15;23981888;-96,77;162,5;-19,67;23989604;150,7;-179,22;-3;23996220;148,71;175,72;15,22;24001660;-0,65;9,83;-7,51;24007744;21790728;7716;6616;5440;6084;25856;0,131558;7,601210113
-52,7;-163,64;8,15;24113412;-96,77;162,5;-19,67;24121116;150,7;-179,22;-3;24129508;148,71;175,72;15,22;24137028;-0,65;9,83;-7,51;24144932;21922082;7704;8392;7520;7904;31520;0,131354;7,613015211
-52,7;-163,64;8,15;24252584;-96,77;162,5;-19,67;24257980;150,7;-179,22;-3;24263552;148,71;175,72;15,22;24270568;-0,65;9,83;-7,51;24277272;22061538;5396;5572;7016;6704;24688;0,139456;7,170720514
-52,7;-163,64;8,15;24383752;-96,77;162,5;-19,67;24391436;150,7;-179,22;-3;24399544;148,71;175,72;15,22;24406552;-0,65;9,83;-7,51;24413564;22192530;7684;8108;7008;7012;29812;0,130992;7,634053988
-52,7;-163,64;8,15;24521120;-96,77;162,5;-19,67;24526964;150,7;-179,22;-3;24533080;148,71;175,72;15,22;24540368;-0,65;9,83;-7,51;24548416;22329666;5844;6116;7288;8048;27296;0,137136;7,292031268
-52,7;-163,64;8,15;24655048;-96,77;162,5;-19,67;24660856;150,7;-179,22;-3;24668108;148,71;175,72;15,22;24673540;-0,65;9,83;-7,51;24680268;22462907;5808;7252;5432;6728;25220;0,133241;7,505197349
-52,7;-163,64;8,15;24786024;-96,77;162,5;-19,67;24793732;150,7;-179,22;-3;24801420;148,71;175,72;15,22;24809364;-0,65;9,83;-7,51;24815884;22594027;7708;7688;7944;6520;29860;0,13112;7,626601586
-52,7;-163,64;8,15;24923780;-96,77;162,5;-19,67;24930332;150,7;-179,22;-3;24935892;148,71;175,72;15,22;24942040;-0,65;9,83;-7,51;24950428;22733155;6552;5560;6148;8388;26648;0,139128;7,187625783
-52,7;-163,64;8,15;25056964;-96,77;162,5;-19,67;25062784;150,7;-179,22;-3;25070644;148,71;175,72;15,22;25076064;-0,65;9,83;-7,51;25083092;22864280;5820;7860;5420;7028;26128;0,131125;7,626310772
-52,7;-163,64;8,15;25188380;-96,77;162,5;-19,67;25195772;150,7;-179,22;-3;25202612;148,71;175,72;15,22;25210312;-0,65;9,83;-7,51;25215916;22998285;7392;6840;7700;5604;27536;0,134005;7,462408119
-52,7;-163,64;8,15;25322524;-96,77;162,5;-19,67;25328116;150,7;-179,22;-3;25334060;148,71;175,72;15,22;25341368;-0,65;9,83;-7,51;25346972;23129483;5592;5944;7308;5604;24448;0,131198;7,62206741
-52,7;-163,64;8,15;25453848;-96,77;162,5;-19,67;25459244;150,7;-179,22;-3;25464796;148,71;175,72;15,22;25472012;-0,65;9,83;-7,51;25477628;23260230;5396;5552;7216;5616;23780;0,130747;7,648359045
-52,7;-163,64;8,15;25584888;-96,77;162,5;-19,67;25590396;150,7;-179,22;-3;25596408;148,71;175,72;15,22;25602688;-0,65;9,83;-7,51;25608644;23392643;5508;6012;6280;5956;23756;0,132413;7,552128567
-52,7;-163,64;8,15;25713912;-96,77;162,5;-19,67;25719600;150,7;-179,22;-3;25725172;148,71;175,72;15,22;25732232;-0,65;9,83;-7,51;25738824;23523638;5688;5572;7060;6592;24912;0,130995;7,633879156
-52,7;-163,64;8,15;25846112;-96,77;162,5;-19,67;25851856;150,7;-179,22;-3;25858728;148,71;175,72;15,22;25864136;-0,65;9,83;-7,51;25870316;23654520;5744;6872;5408;6180;24204;0,130882;7,640470042
-52,7;-163,64;8,15;25978260;-96,77;162,5;-19,67;25984800;150,7;-179,22;-3;25990792;148,71;175,72;15,22;25996856;-0,65;9,83;-7,51;26002472;23788440;6540;5992;6064;5616;24212;0,13392;7,467144564
-52,7;-163,64;8,15;26110124;-96,77;162,5;-19,67;26115896;150,7;-179,22;-3;26123204;148,71;175,72;15,22;26129076;-0,65;9,83;-7,51;26135112;23920558;5772;7308;5872;6036;24988;0,132118;7,568991356
-52,7;-163,64;8,15;26241484;-96,77;162,5;-19,67;26249136;150,7;-179,22;-3;26254948;148,71;175,72;15,22;26262504;-0,65;9,83;-7,51;26268536;24052008;7652;5812;7556;6032;27052;0,13145;7,607455306
-52,7;-163,64;8,15;26373940;-96,77;162,5;-19,67;26380956;150,7;-179,22;-3;26386512;148,71;175,72;15,22;26393324;-0,65;9,83;-7,51;26401524;24183139;7016;5556;6812;8200;27584;0,131131;7,625961824
-52,7;-163,64;8,15;26508732;-96,77;162,5;-19,67;26514120;150,7;-179,22;-3;26522152;148,71;175,72;15,22;26527576;-0,65;9,83;-7,51;26534628;24318263;5388;8032;5424;7052;25896;0,135124;7,40060981
-52,7;-163,64;8,15;26642156;-96,77;162,5;-19,67;26650204;150,7;-179,22;-3;26655768;148,71;175,72;15,22;26663136;-0,65;9,83;-7,51;26668752;24452390;8048;5564;7368;5616;26596;0,134127;7,455620419
-52,7;-163,64;8,15;26774408;-96,77;162,5;-19,67;26782116;150,7;-179,22;-3;26787680;148,71;175,72;15,22;26794176;-0,65;9,83;-7,51;26800212;24584509;7708;5564;6496;6036;25804;0,132119;7,568934067
-52,7;-163,64;8,15;26905484;-96,77;162,5;-19,67;26913140;150,7;-179,22;-3;26919924;148,71;175,72;15,22;26925444;-0,65;9,83;-7,51;26931500;24715506;7656;6784;5520;6056;26016;0,130997;7,633762605
-52,7;-163,64;8,15;27037260;-96,77;162,5;-19,67;27044036;150,7;-179,22;-3;27051704;148,71;175,72;15,22;27057528;-0,65;9,83;-7,51;27064748;24846630;6776;7668;5824;7220;27488;0,131124;7,626368933
-52,7;-163,64;8,15;27170364;-96,77;162,5;-19,67;27175868;150,7;-179,22;-3;27183692;148,71;175,72;15,22;27191052;-0,65;9,83;-7,51;27199012;24980762;5504;7824;7360;7960;28648;0,134132;7,455342498
-52,7;-163,64;8,15;27305652;-96,77;162,5;-19,67;27313640;150,7;-179,22;-3;27320744;148,71;175,72;15,22;27326168;-0,65;9,83;-7,51;27332048;25116412;7988;7104;5424;5880;26396;0,13565;7,371913011
-52,7;-163,64;8,15;27437400;-96,77;162,5;-19,67;27445032;150,7;-179,22;-3;27453100;148,71;175,72;15,22;27459480;-0,65;9,83;-7,51;27465516;25248002;7632;8068;6380;6036;28116;0,13159;7,599361654
-52,7;-163,64;8,15;27570800;-96,77;162,5;-19,67;27576912;150,7;-179,22;-3;27584836;148,71;175,72;15,22;27592928;-0,65;9,83;-7,51;27601104;25382130;6112;7924;8092;8176;30304;0,134128;7,455564834
-52,7;-163,64;8,15;27707504;-96,77;162,5;-19,67;27715312;150,7;-179,22;-3;27723504;148,71;175,72;15,22;27728940;-0,65;9,83;-7,51;27735116;25518374;7808;8192;5436;6176;27612;0,136244;7,339772761
-52,7;-163,64;8,15;27840808;-96,77;162,5;-19,67;27847480;150,7;-179,22;-3;27855144;148,71;175,72;15,22;27863348;-0,65;9,83;-7,51;27869940;25651998;6672;7664;8204;6592;29132;0,133624;7,483685565
-52,7;-163,64;8,15;27976628;-96,77;162,5;-19,67;27983164;150,7;-179,22;-3;27988716;148,71;175,72;15,22;27995452;-0,65;9,83;-7,51;28003300;25786888;6536;5552;6736;7848;26672;0,13489;7,413447995
-52,7;-163,64;8,15;28109400;-96,77;162,5;-19,67;28117096;150,7;-179,22;-3;28124924;148,71;175,72;15,22;28130360;-0,65;9,83;-7,51;28137328;25919489;7696;7828;5436;6968;27928;0,132601;7,541421256
-52,7;-163,64;8,15;28243036;-96,77;162,5;-19,67;28249508;150,7;-179,22;-3;28256344;148,71;175,72;15,22;28264072;-0,65;9,83;-7,51;28269684;26054431;6472;6836;7728;5612;26648;0,134942;7,410591217
-52,7;-163,64;8,15;28375448;-96,77;162,5;-19,67;28380916;150,7;-179,22;-3;28387408;148,71;175,72;15,22;28395124;-0,65;9,83;-7,51;28400740;26185991;5468;6492;7716;5616;25292;0,13156;7,601094558
-52,7;-163,64;8,15;28508580;-96,77;162,5;-19,67;28514768;150,7;-179,22;-3;28521192;148,71;175,72;15,22;28527384;-0,65;9,83;-7,51;28533012;26320538;6188;6424;6192;5628;24432;0,134547;7,432347061
-52,7;-163,64;8,15;28640412;-96,77;162,5;-19,67;28648132;150,7;-179,22;-3;28656004;148,71;175,72;15,22;28663884;-0,65;9,83;-7,51;28671296;26452104;7720;7872;7880;7412;30884;0,131566;7,600747914
-52,7;-163,64;8,15;28776888;-96,77;162,5;-19,67;28782528;150,7;-179,22;-3;28788336;148,71;175,72;15,22;28795872;-0,65;9,83;-7,51;28802784;26586905;5640;5808;7536;6912;25896;0,134801;7,418342594
-52,7;-163,64;8,15;28910404;-96,77;162,5;-19,67;28916868;150,7;-179,22;-3;28925044;148,71;175,72;15,22;28930456;-0,65;9,83;-7,51;28936068;26721958;6464;8176;5412;5612;25664;0,135053;7,404500455
-52,7;-163,64;8,15;29042756;-96,77;162,5;-19,67;29050692;150,7;-179,22;-3;29057484;148,71;175,72;15,22;29065188;-0,65;9,83;-7,51;29073032;26853539;7936;6792;7704;7844;30276;0,131581;7,599881442
-52,7;-163,64;8,15;29178744;-96,77;162,5;-19,67;29184340;150,7;-179,22;-3;29189896;148,71;175,72;15,22;29196844;-0,65;9,83;-7,51;29204736;26990589;5596;5556;6948;7892;25992;0,13705;7,296607078
-52,7;-163,64;8,15;29312276;-96,77;162,5;-19,67;29318848;150,7;-179,22;-3;29326740;148,71;175,72;15,22;29332164;-0,65;9,83;-7,51;29338216;27123854;6572;7892;5424;6052;25940;0,133265;7,503845721
-52,7;-163,64;8,15;29444600;-96,77;162,5;-19,67;29452492;150,7;-179,22;-3;29458648;148,71;175,72;15,22;29466304;-0,65;9,83;-7,51;29473108;27254973;7892;6156;7656;6804;28508;0,131119;7,626659752
-52,7;-163,64;8,15;29578388;-96,77;162,5;-19,67;29584976;150,7;-179,22;-3;29590516;148,71;175,72;15,22;29597536;-0,65;9,83;-7,51;29604552;27390102;6588;5540;7020;7016;26164;0,135129;7,400335975
-52,7;-163,64;8,15;29711768;-96,77;162,5;-19,67;29717164;150,7;-179,22;-3;29724328;148,71;175,72;15,22;29729736;-0,65;9,83;-7,51;29738088;27524231;5396;7164;5408;8352;26320;0,134129;7,455509249
-52,7;-163,64;8,15;29845356;-96,77;162,5;-19,67;29852824;150,7;-179,22;-3;29859100;148,71;175,72;15,22;29866776;-0,65;9,83;-7,51;29872404;27656436;7468;6276;7676;5628;27048;0,132205;7,564010438
-52,7;-163,64;8,15;29977924;-96,77;162,5;-19,67;29983772;150,7;-179,22;-3;29989796;148,71;175,72;15,22;29997456;-0,65;9,83;-7,51;30003324;27790370;5848;6024;7660;5868;25400;0,133934;7,46636403
-52,7;-163,64;8,15;30108604;-96,77;162,5;-19,67;30116212;150,7;-179,22;-3;30122208;148,71;175,72;15,22;30128896;-0,65;9,83;-7,51;30134524;27921106;7608;5996;6688;5628;25920;0,130736;7,64900257
-52,7;-163,64;8,15;30240284;-96,77;162,5;-19,67;30247420;150,7;-179,22;-3;30254520;148,71;175,72;15,22;30259940;-0,65;9,83;-7,51;30265568;28053554;7136;7100;5420;5628;25284;0,132448;7,550132882
-52,7;-163,64;8,15;30371288;-96,77;162,5;-19,67;30378496;150,7;-179,22;-3;30386904;148,71;175,72;15,22;30393164;-0,65;9,83;-7,51;30398788;28184358;7208;8408;6260;5624;27500;0,130804;7,645026146
-52,7;-163,64;8,15;30506672;-96,77;162,5;-19,67;30512484;150,7;-179,22;-3;30519156;148,71;175,72;15,22;30527168;-0,65;9,83;-7,51;30535040;28319399;5812;6672;8012;7872;28368;0,135041;7,405158433
-52,7;-163,64;8,15;30640332;-96,77;162,5;-19,67;30648016;150,7;-179,22;-3;30655304;148,71;175,72;15,22;30660744;-0,65;9,83;-7,51;30667640;28453838;7684;7288;5440;6896;27308;0,134439;7,43831775
-52,7;-163,64;8,15;30773664;-96,77;162,5;-19,67;30780320;150,7;-179,22;-3;30788080;148,71;175,72;15,22;30795100;-0,65;9,83;-7,51;30800712;28586763;6656;7760;7020;5612;27048;0,132925;7,523039308
-52,7;-163,64;8,15;30908420;-96,77;162,5;-19,67;30914244;150,7;-179,22;-3;30920376;148,71;175,72;15,22;30927992;-0,65;9,83;-7,51;30934800;28720360;5824;6132;7616;6808;26380;0,133597;7,485198021
;;;;;;;;;;;;;;;;;;;;Œrednie;6667,38;6510,82;6343,66;6550,7;26072,56;0,132528864;7,545526103
;;;;;;;;;;;;;;;;;;;;[s];0,00666738;0,00651082;0,00634366;0,0065507;0,02607256;s;Hz
