;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-50,77;-163,53;7,86;20061448;-95,61;162,23;-19,56;20067876;143,81;-179,17;-2,63;20074452;150,73;175,98;15,27;20081336;-0,66;9,88;-7,68;20088496;17871356;6428;6576;6884;7160;27048;0,134712;7,423243661
-50,77;-163,53;7,86;20194884;-95,61;162,23;-19,56;20200440;143,81;-179,17;-2,63;20206132;150,73;175,98;15,27;20212412;-0,66;9,88;-7,68;20218020;18005897;5556;5692;6280;5608;23136;0,134541;7,432678514
-50,77;-163,53;7,86;20325640;-95,61;162,23;-19,56;20331448;143,81;-179,17;-2,63;20337428;150,73;175,98;15,27;20342924;-0,66;9,88;-7,68;20349308;18136949;5808;5980;5496;6384;23668;0,131052;7,630558862
-50,77;-163,53;7,86;20456872;-95,61;162,23;-19,56;20462660;143,81;-179,17;-2,63;20469600;150,73;175,98;15,27;20475508;-0,66;9,88;-7,68;20483864;18268022;5788;6940;5908;8356;26992;0,131073;7,629336324
-50,77;-163,53;7,86;20589624;-95,61;162,23;-19,56;20595400;143,81;-179,17;-2,63;20603288;150,73;175,98;15,27;20611060;-0,66;9,88;-7,68;20617812;18400317;5776;7888;7772;6752;28188;0,132295;7,558864659
-50,77;-163,53;7,86;20724988;-95,61;162,23;-19,56;20731076;143,81;-179,17;-2,63;20736968;150,73;175,98;15,27;20743064;-0,66;9,88;-7,68;20749028;18535261;6088;5892;6096;5964;24040;0,134944;7,410481385
-50,77;-163,53;7,86;20857148;-95,61;162,23;-19,56;20862492;143,81;-179,17;-2,63;20868868;150,73;175,98;15,27;20874360;-0,66;9,88;-7,68;20880208;18669391;5344;6376;5492;5848;23060;0,13413;7,455453664
-50,77;-163,53;7,86;20988256;-95,61;162,23;-19,56;20993604;143,81;-179,17;-2,63;21000984;150,73;175,98;15,27;21007416;-0,66;9,88;-7,68;21013424;18800513;5348;7380;6432;6008;25168;0,131122;7,626485258
-50,77;-163,53;7,86;21120336;-95,61;162,23;-19,56;21126660;143,81;-179,17;-2,63;21133544;150,73;175,98;15,27;21141284;-0,66;9,88;-7,68;21149268;18932634;6324;6884;7740;7984;28932;0,132121;7,568819491
-50,77;-163,53;7,86;21255468;-95,61;162,23;-19,56;21262460;143,81;-179,17;-2,63;21268456;150,73;175,98;15,27;21274208;-0,66;9,88;-7,68;21281140;19067750;6992;5996;5752;6932;25672;0,135116;7,401047988
-50,77;-163,53;7,86;21389048;-95,61;162,23;-19,56;21394724;143,81;-179,17;-2,63;21402860;150,73;175,98;15,27;21410732;-0,66;9,88;-7,68;21416756;19200734;5676;8136;7872;6024;27708;0,132984;7,519701618
-50,77;-163,53;7,86;21522788;-95,61;162,23;-19,56;21529900;143,81;-179,17;-2,63;21535976;150,73;175,98;15,27;21543072;-0,66;9,88;-7,68;21550400;19333739;7112;6076;7096;7328;27612;0,133005;7,518514342
-50,77;-163,53;7,86;21656160;-95,61;162,23;-19,56;21663684;143,81;-179,17;-2,63;21670656;150,73;175,98;15,27;21676596;-0,66;9,88;-7,68;21682996;19468123;7524;6972;5940;6400;26836;0,134384;7,441362067
-50,77;-163,53;7,86;21790976;-95,61;162,23;-19,56;21796528;143,81;-179,17;-2,63;21804440;150,73;175,98;15,27;21812176;-0,66;9,88;-7,68;21817788;19603252;5552;7912;7736;5612;26812;0,135129;7,400335975
-50,77;-163,53;7,86;21924204;-95,61;162,23;-19,56;21930664;143,81;-179,17;-2,63;21936440;150,73;175,98;15,27;21943556;-0,66;9,88;-7,68;21949152;19735373;6460;5776;7116;5596;24948;0,132121;7,568819491
-50,77;-163,53;7,86;22055188;-95,61;162,23;-19,56;22062256;143,81;-179,17;-2,63;22068168;150,73;175,98;15,27;22074592;-0,66;9,88;-7,68;22080192;19866494;7068;5912;6424;5600;25004;0,131121;7,626543422
-50,77;-163,53;7,86;22186076;-95,61;162,23;-19,56;22193324;143,81;-179,17;-2,63;22199312;150,73;175,98;15,27;22205352;-0,66;9,88;-7,68;22210956;19997484;7248;5988;6040;5604;24880;0,13099;7,634170547
-50,77;-163,53;7,86;22316668;-95,61;162,23;-19,56;22323852;143,81;-179,17;-2,63;22329416;150,73;175,98;15,27;22335444;-0,66;9,88;-7,68;22341648;20127491;7184;5564;6028;6204;24980;0,130007;7,691893513
-50,77;-163,53;7,86;22447428;-95,61;162,23;-19,56;22452776;143,81;-179,17;-2,63;22458760;150,73;175,98;15,27;22465356;-0,66;9,88;-7,68;22472032;20260009;5348;5984;6596;6676;24604;0,132518;7,546144675
-50,77;-163,53;7,86;22577708;-95,61;162,23;-19,56;22584960;143,81;-179,17;-2,63;22592344;150,73;175,98;15,27;22598268;-0,66;9,88;-7,68;22603880;20390738;7252;7384;5924;5612;26172;0,130729;7,649412143
-50,77;-163,53;7,86;22709368;-95,61;162,23;-19,56;22717336;143,81;-179,17;-2,63;22725328;150,73;175,98;15,27;22733284;-0,66;9,88;-7,68;22739316;20521737;7968;7992;7956;6032;29948;0,130999;7,633646058
-50,77;-163,53;7,86;22847200;-95,61;162,23;-19,56;22852524;143,81;-179,17;-2,63;22858088;150,73;175,98;15,27;22865384;-0,66;9,88;-7,68;22873276;20659945;5324;5564;7296;7892;26076;0,138208;7,235471174
-50,77;-163,53;7,86;22979192;-95,61;162,23;-19,56;22986000;143,81;-179,17;-2,63;22994156;150,73;175,98;15,27;23000956;-0,66;9,88;-7,68;23006832;20791919;6808;8156;6800;5876;27640;0,131974;7,577250064
-50,77;-163,53;7,86;23112752;-95,61;162,23;-19,56;23120284;143,81;-179,17;-2,63;23126972;150,73;175,98;15,27;23134740;-0,66;9,88;-7,68;23140332;20925785;7532;6688;7768;5592;27580;0,133866;7,470156724
-50,77;-163,53;7,86;23247948;-95,61;162,23;-19,56;23253292;143,81;-179,17;-2,63;23259208;150,73;175,98;15,27;23266192;-0,66;9,88;-7,68;23273368;21061362;5344;5916;6984;7176;25420;0,135577;7,37588234
-50,77;-163,53;7,86;23380068;-95,61;162,23;-19,56;23385836;143,81;-179,17;-2,63;23393220;150,73;175,98;15,27;23399016;-0,66;9,88;-7,68;23407048;21193033;5768;7384;5796;8032;26980;0,131671;7,594686757
-50,77;-163,53;7,86;23512356;-95,61;162,23;-19,56;23520136;143,81;-179,17;-2,63;23527104;150,73;175,98;15,27;23534772;-0,66;9,88;-7,68;23541136;21323473;7780;6968;7668;6364;28780;0,13044;7,666360012
-50,77;-163,53;7,86;23649480;-95,61;162,23;-19,56;23654860;143,81;-179,17;-2,63;23660852;150,73;175,98;15,27;23667376;-0,66;9,88;-7,68;23673272;21462665;5380;5992;6524;5896;23792;0,139192;7,184320938
-50,77;-163,53;7,86;23780888;-95,61;162,23;-19,56;23786544;143,81;-179,17;-2,63;23794348;150,73;175,98;15,27;23800268;-0,66;9,88;-7,68;23807152;21594514;5656;7804;5920;6884;26264;0,131849;7,584433708
-50,77;-163,53;7,86;23913068;-95,61;162,23;-19,56;23919540;143,81;-179,17;-2,63;23927032;150,73;175,98;15,27;23935068;-0,66;9,88;-7,68;23942820;21726517;6472;7492;8036;7752;29752;0,132003;7,575585403
-50,77;-163,53;7,86;24050996;-95,61;162,23;-19,56;24056684;143,81;-179,17;-2,63;24064296;150,73;175,98;15,27;24069784;-0,66;9,88;-7,68;24075476;21865097;5688;7612;5488;5692;24480;0,13858;7,216048492
-50,77;-163,53;7,86;24182944;-95,61;162,23;-19,56;24188728;143,81;-179,17;-2,63;24196672;150,73;175,98;15,27;24204128;-0,66;9,88;-7,68;24211576;21996221;5784;7944;7456;7448;28632;0,131124;7,626368933
-50,77;-163,53;7,86;24317312;-95,61;162,23;-19,56;24324932;143,81;-179,17;-2,63;24330496;150,73;175,98;15,27;24337432;-0,66;9,88;-7,68;24345316;22131470;7620;5564;6936;7884;28004;0,135249;7,393770009
-50,77;-163,53;7,86;24453044;-95,61;162,23;-19,56;24458500;143,81;-179,17;-2,63;24466352;150,73;175,98;15,27;24471840;-0,66;9,88;-7,68;24478152;22266590;5456;7852;5488;6312;25108;0,13512;7,400828893
-50,77;-163,53;7,86;24585064;-95,61;162,23;-19,56;24590836;143,81;-179,17;-2,63;24597796;150,73;175,98;15,27;24605952;-0,66;9,88;-7,68;24612004;22397167;5772;6960;8156;6052;26940;0,130577;7,658316549
-50,77;-163,53;7,86;24717328;-95,61;162,23;-19,56;24724512;143,81;-179,17;-2,63;24730056;150,73;175,98;15,27;24737608;-0,66;9,88;-7,68;24744132;22531448;7184;5544;7552;6524;26804;0,134281;7,44706995
-50,77;-163,53;7,86;24849876;-95,61;162,23;-19,56;24857412;143,81;-179,17;-2,63;24865016;150,73;175,98;15,27;24870508;-0,66;9,88;-7,68;24878708;22662365;7536;7604;5492;8200;28832;0,130917;7,638427401
-50,77;-163,53;7,86;24986244;-95,61;162,23;-19,56;24991696;143,81;-179,17;-2,63;24998448;150,73;175,98;15,27;25006576;-0,66;9,88;-7,68;25012776;22798959;5452;6752;8128;6200;26532;0,136594;7,320965782
-50,77;-163,53;7,86;25118468;-95,61;162,23;-19,56;25125128;143,81;-179,17;-2,63;25130684;150,73;175,98;15,27;25138232;-0,66;9,88;-7,68;25144020;22933089;6660;5556;7548;5788;25552;0,13413;7,455453664
-50,77;-163,53;7,86;25249328;-95,61;162,23;-19,56;25256176;143,81;-179,17;-2,63;25262184;150,73;175,98;15,27;25269216;-0,66;9,88;-7,68;25275048;23064086;6848;6008;7032;5832;25720;0,130997;7,633762605
-50,77;-163,53;7,86;25380356;-95,61;162,23;-19,56;25387684;143,81;-179,17;-2,63;25394832;150,73;175,98;15,27;25400544;-0,66;9,88;-7,68;25406264;23195129;7328;7148;5712;5720;25908;0,131043;7,631082927
-50,77;-163,53;7,86;25511584;-95,61;162,23;-19,56;25517412;143,81;-179,17;-2,63;25524380;150,73;175,98;15,27;25530460;-0,66;9,88;-7,68;25536680;23326335;5828;6968;6080;6220;25096;0,131206;7,621602671
-50,77;-163,53;7,86;25642308;-95,61;162,23;-19,56;25650416;143,81;-179,17;-2,63;25658160;150,73;175,98;15,27;25664668;-0,66;9,88;-7,68;25670980;23457003;8108;7744;6508;6312;28672;0,130668;7,652983133
-50,77;-163,53;7,86;25778636;-95,61;162,23;-19,56;25784180;143,81;-179,17;-2,63;25790020;150,73;175,98;15,27;25798040;-0,66;9,88;-7,68;25806208;23593531;5544;5840;8020;8168;27572;0,136528;7,324504863
-50,77;-163,53;7,86;25912080;-95,61;162,23;-19,56;25917420;143,81;-179,17;-2,63;25924172;150,73;175,98;15,27;25930616;-0,66;9,88;-7,68;25938328;23727579;5340;6752;6444;7712;26248;0,134048;7,460014323
-50,77;-163,53;7,86;26043836;-95,61;162,23;-19,56;26051696;143,81;-179,17;-2,63;26058904;150,73;175,98;15,27;26065680;-0,66;9,88;-7,68;26071348;23859690;7860;7208;6776;5668;27512;0,132111;7,569392405
-50,77;-163,53;7,86;26178856;-95,61;162,23;-19,56;26185152;143,81;-179,17;-2,63;26190720;150,73;175,98;15,27;26198688;-0,66;9,88;-7,68;26204720;23994213;6296;5568;7968;6032;25864;0,134523;7,433673052
-50,77;-163,53;7,86;26312248;-95,61;162,23;-19,56;26317584;143,81;-179,17;-2,63;26323948;150,73;175,98;15,27;26330740;-0,66;9,88;-7,68;26337812;24125806;5336;6364;6792;7072;25564;0,131593;7,599188407
-50,77;-163,53;7,86;26443868;-95,61;162,23;-19,56;26449808;143,81;-179,17;-2,63;26457636;150,73;175,98;15,27;26463308;-0,66;9,88;-7,68;26469344;24260076;5940;7828;5672;6036;25476;0,13427;7,447680048
-50,77;-163,53;7,86;26574880;-95,61;162,23;-19,56;26581420;143,81;-179,17;-2,63;26587660;150,73;175,98;15,27;26593144;-0,66;9,88;-7,68;26600612;24391066;6540;6240;5484;7468;25732;0,13099;7,634170547
-50,77;-163,53;7,86;26705936;-95,61;162,23;-19,56;26712884;143,81;-179,17;-2,63;26719756;150,73;175,98;15,27;26725240;-0,66;9,88;-7,68;26733332;24521616;6948;6872;5484;8092;27396;0,13055;7,659900421
-50,77;-163,53;7,86;26840072;-95,61;162,23;-19,56;26847256;143,81;-179,17;-2,63;26853216;150,73;175,98;15,27;26860804;-0,66;9,88;-7,68;26867336;24654439;7184;5960;7588;6532;27264;0,132823;7,528816545
-50,77;-163,53;7,86;26974200;-95,61;162,23;-19,56;26979560;143,81;-179,17;-2,63;26985124;150,73;175,98;15,27;26991832;-0,66;9,88;-7,68;26998172;24789145;5360;5564;6708;6340;23972;0,134706;7,423574303
-50,77;-163,53;7,86;27105444;-95,61;162,23;-19,56;27110792;143,81;-179,17;-2,63;27118640;150,73;175,98;15,27;27124112;-0,66;9,88;-7,68;27129784;24920559;5348;7848;5472;5672;24340;0,131414;7,609539318
-50,77;-163,53;7,86;27236504;-95,61;162,23;-19,56;27242316;143,81;-179,17;-2,63;27249640;150,73;175,98;15,27;27255560;-0,66;9,88;-7,68;27261168;25051685;5812;7324;5920;5608;24664;0,131126;7,626252612
-50,77;-163,53;7,86;27367644;-95,61;162,23;-19,56;27372992;143,81;-179,17;-2,63;27380312;150,73;175,98;15,27;27386528;-0,66;9,88;-7,68;27392124;25182681;5348;7320;6216;5596;24480;0,130996;7,63382088
-50,77;-163,53;7,86;27498168;-95,61;162,23;-19,56;27503916;143,81;-179,17;-2,63;27510556;150,73;175,98;15,27;27516756;-0,66;9,88;-7,68;27522832;25313804;5748;6640;6200;6076;24664;0,131123;7,626427095
-50,77;-163,53;7,86;27628868;-95,61;162,23;-19,56;27634656;143,81;-179,17;-2,63;27641044;150,73;175,98;15,27;27647536;-0,66;9,88;-7,68;27653712;25444803;5788;6388;6492;6176;24844;0,130999;7,633646058
-50,77;-163,53;7,86;27759600;-95,61;162,23;-19,56;27765380;143,81;-179,17;-2,63;27771508;150,73;175,98;15,27;27776988;-0,66;9,88;-7,68;27783848;25575926;5780;6128;5480;6860;24248;0,131123;7,626427095
-50,77;-163,53;7,86;27889896;-95,61;162,23;-19,56;27895656;143,81;-179,17;-2,63;27901592;150,73;175,98;15,27;27908208;-0,66;9,88;-7,68;27914916;25706178;5760;5936;6616;6708;25020;0,130252;7,677425299
-50,77;-163,53;7,86;28020972;-95,61;162,23;-19,56;28026316;143,81;-179,17;-2,63;28032220;150,73;175,98;15,27;28039444;-0,66;9,88;-7,68;28046156;25837448;5344;5904;7224;6712;25184;0,13127;7,617886798
-50,77;-163,53;7,86;28151580;-95,61;162,23;-19,56;28157760;143,81;-179,17;-2,63;28163688;150,73;175,98;15,27;28171856;-0,66;9,88;-7,68;28178020;25968959;6180;5928;8168;6164;26440;0,131511;7,603926668
-50,77;-163,53;7,86;28283784;-95,61;162,23;-19,56;28291708;143,81;-179,17;-2,63;28299560;150,73;175,98;15,27;28305052;-0,66;9,88;-7,68;28311068;26100051;7924;7852;5492;6016;27284;0,131092;7,628230556
-50,77;-163,53;7,86;28419016;-95,61;162,23;-19,56;28425388;143,81;-179,17;-2,63;28432000;150,73;175,98;15,27;28438156;-0,66;9,88;-7,68;28446064;26235420;6372;6612;6156;7908;27048;0,135369;7,387215685
-50,77;-163,53;7,86;28552464;-95,61;162,23;-19,56;28558224;143,81;-179,17;-2,63;28564284;150,73;175,98;15,27;28572468;-0,66;9,88;-7,68;28580024;26369313;5760;6060;8184;7556;27560;0,133893;7,46865034
-50,77;-163,53;7,86;28685764;-95,61;162,23;-19,56;28693780;143,81;-179,17;-2,63;28701108;150,73;175,98;15,27;28706912;-0,66;9,88;-7,68;28712504;26501713;8016;7328;5804;5592;26740;0,1324;7,552870091
-50,77;-163,53;7,86;28820116;-95,61;162,23;-19,56;28826732;143,81;-179,17;-2,63;28832856;150,73;175,98;15,27;28839396;-0,66;9,88;-7,68;28845464;26636659;6616;6124;6540;6068;25348;0,134946;7,410371556
-50,77;-163,53;7,86;28952960;-95,61;162,23;-19,56;28958308;143,81;-179,17;-2,63;28963892;150,73;175,98;15,27;28971116;-0,66;9,88;-7,68;28977408;26770205;5348;5584;7224;6292;24448;0,133546;7,48805655
-50,77;-163,53;7,86;29084132;-95,61;162,23;-19,56;29089472;143,81;-179,17;-2,63;29095468;150,73;175,98;15,27;29103244;-0,66;9,88;-7,68;29110860;26900774;5340;5996;7776;7616;26728;0,130569;7,658785776
-50,77;-163,53;7,86;29216180;-95,61;162,23;-19,56;29222168;143,81;-179,17;-2,63;29230288;150,73;175,98;15,27;29236136;-0,66;9,88;-7,68;29242160;27034033;5988;8120;5848;6024;25980;0,133259;7,504183582
-50,77;-163,53;7,86;29347708;-95,61;162,23;-19,56;29354644;143,81;-179,17;-2,63;29361832;150,73;175,98;15,27;29367328;-0,66;9,88;-7,68;29375232;27164968;6936;7188;5496;7904;27524;0,130935;7,637377325
-50,77;-163,53;7,86;29480736;-95,61;162,23;-19,56;29486928;143,81;-179,17;-2,63;29493080;150,73;175,98;15,27;29498980;-0,66;9,88;-7,68;29506832;27298019;6192;6152;5900;7852;26096;0,133051;7,51591495
-50,77;-163,53;7,86;29614580;-95,61;162,23;-19,56;29620544;143,81;-179,17;-2,63;29626952;150,73;175,98;15,27;29633336;-0,66;9,88;-7,68;29639712;27431281;5964;6408;6384;6376;25132;0,133262;7,504014648
-50,77;-163,53;7,86;29746636;-95,61;162,23;-19,56;29751988;143,81;-179,17;-2,63;29759900;150,73;175,98;15,27;29766328;-0,66;9,88;-7,68;29772376;27562405;5352;7912;6428;6048;25740;0,131124;7,626368933
-50,77;-163,53;7,86;29878476;-95,61;162,23;-19,56;29883820;143,81;-179,17;-2,63;29889800;150,73;175,98;15,27;29896388;-0,66;9,88;-7,68;29901992;27696408;5344;5980;6588;5604;23516;0,134003;7,462519496
-50,77;-163,53;7,86;30008380;-95,61;162,23;-19,56;30014020;143,81;-179,17;-2,63;30021824;150,73;175,98;15,27;30027700;-0,66;9,88;-7,68;30033304;27824523;5640;7804;5876;5604;24924;0,128115;7,805487258
-50,77;-163,53;7,86;30139244;-95,61;162,23;-19,56;30145040;143,81;-179,17;-2,63;30152412;150,73;175,98;15,27;30157912;-0,66;9,88;-7,68;30163780;27955523;5796;7372;5500;5868;24536;0,131;7,633587786
-50,77;-163,53;7,86;30269824;-95,61;162,23;-19,56;30275580;143,81;-179,17;-2,63;30282968;150,73;175,98;15,27;30288456;-0,66;9,88;-7,68;30294788;28087003;5756;7388;5488;6332;24964;0,13148;7,605719501
-50,77;-163,53;7,86;30400680;-95,61;162,23;-19,56;30406444;143,81;-179,17;-2,63;30413320;150,73;175,98;15,27;30418808;-0,66;9,88;-7,68;30425384;28217646;5764;6876;5488;6576;24704;0,130643;7,654447617
-50,77;-163,53;7,86;30531472;-95,61;162,23;-19,56;30536812;143,81;-179,17;-2,63;30543556;150,73;175,98;15,27;30549052;-0,66;9,88;-7,68;30555896;28348769;5340;6744;5496;6844;24424;0,131123;7,626427095
-50,77;-163,53;7,86;30661792;-95,61;162,23;-19,56;30667572;143,81;-179,17;-2,63;30673992;150,73;175,98;15,27;30679468;-0,66;9,88;-7,68;30686688;28479767;5780;6420;5476;7220;24896;0,130998;7,633704331
-50,77;-163,53;7,86;30792372;-95,61;162,23;-19,56;30798132;143,81;-179,17;-2,63;30804436;150,73;175,98;15,27;30810204;-0,66;9,88;-7,68;30817552;28609857;5760;6304;5768;7348;25180;0,13009;7,686985933
-50,77;-163,53;7,86;30923108;-95,61;162,23;-19,56;30928892;143,81;-179,17;-2,63;30935008;150,73;175,98;15,27;30940908;-0,66;9,88;-7,68;30948672;28741890;5784;6116;5900;7764;25564;0,132033;7,57386411
;;;;;;;;;;;;;;;;;;;;;6458,88;6580,08;6451,82;6540,88;26031,66;0,132603601;7,541273332
;;;;;;;;;;;;;;;;;;;;;0,00645888;0,00658008;0,00645182;0,00654088;0,02603166;s;Hz
