"119.16 179.21 1.35 24160608 155.48 -174.50 -24.93 24167116 -150.78 178.80 -4.56 24173228 143.40 -173.87 -18.39 24179080 -0.57 5.56 -11.62 24185324" 21966528
"119.16 179.21 1.35 24292628 155.48 -174.50 -24.93 24298372 -150.78 178.80 -4.56 24304804 143.40 -173.87 -18.39 24310372 -0.57 5.56 -11.62 24316028" 22101076
"119.16 179.21 1.35 24423236 155.48 -174.50 -24.93 24431332 -150.78 178.80 -4.56 24439908 143.40 -173.87 -18.39 24447736 -0.57 5.56 -11.62 24454716" 22232518
"119.16 179.21 1.35 24560736 155.48 -174.50 -24.93 24566260 -150.78 178.80 -4.56 24573036 143.40 -173.87 -18.39 24579368 -0.57 5.56 -11.62 24585644" 22367527
"119.16 179.21 1.35 24693372 155.48 -174.50 -24.93 24698900 -150.78 178.80 -4.56 24704824 143.40 -173.87 -18.39 24710412 -0.57 5.56 -11.62 24716364" 22502517
"119.16 179.21 1.35 24824132 155.48 -174.50 -24.93 24831188 -150.78 178.80 -4.56 24836844 143.40 -173.87 -18.39 24842872 -0.57 5.56 -11.62 24849204" 22633522
"119.16 179.21 1.35 24956072 155.48 -174.50 -24.93 24964268 -150.78 178.80 -4.56 24971456 143.40 -173.87 -18.39 24978920 -0.57 5.56 -11.62 24985684" 22764671
"119.16 179.21 1.35 25093700 155.48 -174.50 -24.93 25099212 -150.78 178.80 -4.56 25106312 143.40 -173.87 -18.39 25111892 -0.57 5.56 -11.62 25117540" 22900411
"119.16 179.21 1.35 25225268 155.48 -174.50 -24.93 25231540 -150.78 178.80 -4.56 25238280 143.40 -173.87 -18.39 25245324 -0.57 5.56 -11.62 25253548" 23035096
"119.16 179.21 1.35 25358976 155.48 -174.50 -24.93 25366848 -150.78 178.80 -4.56 25373268 143.40 -173.87 -18.39 25380192 -0.57 5.56 -11.62 25386464" 23166620
"119.16 179.21 1.35 25493520 155.48 -174.50 -24.93 25499856 -150.78 178.80 -4.56 25505668 143.40 -173.87 -18.39 25511700 -0.57 5.56 -11.62 25517364" 23302052
"119.16 179.21 1.35 25624748 155.48 -174.50 -24.93 25630412 -150.78 178.80 -4.56 25638660 143.40 -173.87 -18.39 25645304 -0.57 5.56 -11.62 25653824" 23433038
"119.16 179.21 1.35 25760032 155.48 -174.50 -24.93 25768060 -150.78 178.80 -4.56 25773708 143.40 -173.87 -18.39 25780876 -0.57 5.56 -11.62 25787108" 23568045
"119.16 179.21 1.35 25893000 155.48 -174.50 -24.93 25900288 -150.78 178.80 -4.56 25905936 143.40 -173.87 -18.39 25912272 -0.57 5.56 -11.62 25917924" 23702576
"119.16 179.21 1.35 26024336 155.48 -174.50 -24.93 26031056 -150.78 178.80 -4.56 26037168 143.40 -173.87 -18.39 26042748 -0.57 5.56 -11.62 26048660" 23833601
"119.16 179.21 1.35 26155304 155.48 -174.50 -24.93 26161944 -150.78 178.80 -4.56 26168108 143.40 -173.87 -18.39 26173912 -0.57 5.56 -11.62 26180012" 23964726
"119.16 179.21 1.35 26287564 155.48 -174.50 -24.93 26293268 -150.78 178.80 -4.56 26299360 143.40 -173.87 -18.39 26305380 -0.57 5.56 -11.62 26312836" 24096161
"119.16 179.21 1.35 26419272 155.48 -174.50 -24.93 26424980 -150.78 178.80 -4.56 26431064 143.40 -173.87 -18.39 26438836 -0.57 5.56 -11.62 26446308" 24227323
"119.16 179.21 1.35 26552588 155.48 -174.50 -24.93 26558108 -150.78 178.80 -4.56 26564188 143.40 -173.87 -18.39 26571564 -0.57 5.56 -11.62 26577804" 24362131
"119.16 179.21 1.35 26683508 155.48 -174.50 -24.93 26691864 -150.78 178.80 -4.56 26699220 143.40 -173.87 -18.39 26705340 -0.57 5.56 -11.62 26712564" 24493173
"119.16 179.21 1.35 26817996 155.48 -174.50 -24.93 26824636 -150.78 178.80 -4.56 26831172 143.40 -173.87 -18.39 26838264 -0.57 5.56 -11.62 26846324" 24628174
"119.16 179.21 1.35 26953304 155.48 -174.50 -24.93 26958824 -150.78 178.80 -4.56 26964476 143.40 -173.87 -18.39 26971308 -0.57 5.56 -11.62 26977820" 24763598
"119.16 179.21 1.35 27084372 155.48 -174.50 -24.93 27091672 -150.78 178.80 -4.56 27099412 143.40 -173.87 -18.39 27104984 -0.57 5.56 -11.62 27111288" 24894642
"119.16 179.21 1.35 27216720 155.48 -174.50 -24.93 27224508 -150.78 178.80 -4.56 27232524 143.40 -173.87 -18.39 27240312 -0.57 5.56 -11.62 27247400" 25025676
"119.16 179.21 1.35 27354748 155.48 -174.50 -24.93 27360272 -150.78 178.80 -4.56 27366096 143.40 -173.87 -18.39 27373368 -0.57 5.56 -11.62 27379024" 25164615
"119.16 179.21 1.35 27485764 155.48 -174.50 -24.93 27492608 -150.78 178.80 -4.56 27498776 143.40 -173.87 -18.39 27504948 -0.57 5.56 -11.62 27511056" 25295789
"119.16 179.21 1.35 27617264 155.48 -174.50 -24.93 27625128 -150.78 178.80 -4.56 27632356 143.40 -173.87 -18.39 27639288 -0.57 5.56 -11.62 27647192" 25427220
"119.16 179.21 1.35 27755048 155.48 -174.50 -24.93 27760564 -150.78 178.80 -4.56 27768032 143.40 -173.87 -18.39 27774676 -0.57 5.56 -11.62 27780816" 25566215
"119.16 179.21 1.35 27887448 155.48 -174.50 -24.93 27894128 -150.78 178.80 -4.56 27900028 143.40 -173.87 -18.39 27905784 -0.57 5.56 -11.62 27911892" 25697502
"119.16 179.21 1.35 28018504 155.48 -174.50 -24.93 28025744 -150.78 178.80 -4.56 28031400 143.40 -173.87 -18.39 28037188 -0.57 5.56 -11.62 28044808" 25828767
"119.16 179.21 1.35 28150240 155.48 -174.50 -24.93 28158644 -150.78 178.80 -4.56 28164952 143.40 -173.87 -18.39 28170996 -0.57 5.56 -11.62 28178124" 25960087
"119.16 179.21 1.35 28285868 155.48 -174.50 -24.93 28291972 -150.78 178.80 -4.56 28300196 143.40 -173.87 -18.39 28306156 -0.57 5.56 -11.62 28312276" 26095163
"119.16 179.21 1.35 28419528 155.48 -174.50 -24.93 28426072 -150.78 178.80 -4.56 28433036 143.40 -173.87 -18.39 28439056 -0.57 5.56 -11.62 28447012" 26230188
"119.16 179.21 1.35 28552904 155.48 -174.50 -24.93 28560720 -150.78 178.80 -4.56 28566876 143.40 -173.87 -18.39 28573756 -0.57 5.56 -11.62 28579780" 26364683
"119.16 179.21 1.35 28687740 155.48 -174.50 -24.93 28693728 -150.78 178.80 -4.56 28701176 143.40 -173.87 -18.39 28707000 -0.57 5.56 -11.62 28713868" 26499707
"119.16 179.21 1.35 28821112 155.48 -174.50 -24.93 28827192 -150.78 178.80 -4.56 28833412 143.40 -173.87 -18.39 28839460 -0.57 5.56 -11.62 28847452" 26631737
"119.16 179.21 1.35 28952892 155.48 -174.50 -24.93 28960400 -150.78 178.80 -4.56 28967372 143.40 -173.87 -18.39 28974340 -0.57 5.56 -11.62 28980272" 26762609
"119.16 179.21 1.35 29087020 155.48 -174.50 -24.93 29094220 -150.78 178.80 -4.56 29099864 143.40 -173.87 -18.39 29106656 -0.57 5.56 -11.62 29112776" 26897541
"119.16 179.21 1.35 29220968 155.48 -174.50 -24.93 29226492 -150.78 178.80 -4.56 29232152 143.40 -173.87 -18.39 29237968 -0.57 5.56 -11.62 29245408" 27032228
"119.16 179.21 1.35 29352660 155.48 -174.50 -24.93 29358644 -150.78 178.80 -4.56 29365584 143.40 -173.87 -18.39 29371156 -0.57 5.56 -11.62 29377508" 27163745
"119.16 179.21 1.35 29483968 155.48 -174.50 -24.93 29489944 -150.78 178.80 -4.56 29497364 143.40 -173.87 -18.39 29505380 -0.57 5.56 -11.62 29511032" 27294752
"119.16 179.21 1.35 29616948 155.48 -174.50 -24.93 29622916 -150.78 178.80 -4.56 29630916 143.40 -173.87 -18.39 29637588 -0.57 5.56 -11.62 29644092" 27429742
"119.16 179.21 1.35 29752272 155.48 -174.50 -24.93 29758376 -150.78 178.80 -4.56 29764408 143.40 -173.87 -18.39 29769996 -0.57 5.56 -11.62 29775980" 27564751
"119.16 179.21 1.35 29882540 155.48 -174.50 -24.93 29888796 -150.78 178.80 -4.56 29895224 143.40 -173.87 -18.39 29901264 -0.57 5.56 -11.62 29909236" 27692273
"119.16 179.21 1.35 30015788 155.48 -174.50 -24.93 30021312 -150.78 178.80 -4.56 30026968 143.40 -173.87 -18.39 30034532 -0.57 5.56 -11.62 30040916" 27826910
"119.16 179.21 1.35 30146984 155.48 -174.50 -24.93 30153096 -150.78 178.80 -4.56 30159108 143.40 -173.87 -18.39 30166968 -0.57 5.56 -11.62 30172628" 27958338
"119.16 179.21 1.35 30278108 155.48 -174.50 -24.93 30284952 -150.78 178.80 -4.56 30290600 143.40 -173.87 -18.39 30298100 -0.57 5.56 -11.62 30304448" 28089742
"119.16 179.21 1.35 30410328 155.48 -174.50 -24.93 30418652 -150.78 178.80 -4.56 30426720 143.40 -173.87 -18.39 30433264 -0.57 5.56 -11.62 30440372" 28220883
"119.16 179.21 1.35 30547468 155.48 -174.50 -24.93 30553000 -150.78 178.80 -4.56 30559776 143.40 -173.87 -18.39 30567524 -0.57 5.56 -11.62 30573176" 28359413
"119.16 179.21 1.35 30679392 155.48 -174.50 -24.93 30685456 -150.78 178.80 -4.56 30691696 143.40 -173.87 -18.39 30698916 -0.57 5.56 -11.62 30705860" 28491341
"119.16 179.21 1.35 30811748 155.48 -174.50 -24.93 30820372 -150.78 178.80 -4.56 30827808 143.40 -173.87 -18.39 30834932 -0.57 5.56 -11.62 30841448" 28622518
"119.16 179.21 1.35 30948852 155.48 -174.50 -24.93 30954372 -150.78 178.80 -4.56 30962172 143.40 -173.87 -18.39 30969580 -0.57 5.56 -11.62 30975256" 28760817
