;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-51,45;-163,58;7,95;26420352;-95,87;162,22;-19,66;26425724;145,53;-179,13;-2,81;26431984;150,57;175,95;15,32;26449120;-0,65;9,84;-7,59;26479280;24307164;5372;6260;17136;30160;58928;0,188371;5,308672779
-51,45;-163,58;7,95;26607424;-95,87;162,22;-19,66;26613168;145,53;-179,13;-2,81;26620716;150,57;175,95;15,32;26636568;-0,65;9,84;-7,59;26666728;24495537;5744;7548;15852;30160;59304;0,188373;5,308616415
-51,45;-163,58;7,95;26794872;-95,87;162,22;-19,66;26802456;145,53;-179,13;-2,81;26810192;150,57;175,95;15,32;26825860;-0,65;9,84;-7,59;26856020;24684035;7584;7736;15668;30160;61148;0,188498;5,305096075
-51,45;-163,58;7,95;26984164;-95,87;162,22;-19,66;26992128;145,53;-179,13;-2,81;26999864;150,57;175,95;15,32;27015532;-0,65;9,84;-7,59;27045688;24872407;7964;7736;15668;30156;61524;0,188372;5,308644597
-51,45;-163,58;7,95;27173828;-95,87;162,22;-19,66;27179208;145,53;-179,13;-2,81;27184716;150,57;175,95;15,32;27202600;-0,65;9,84;-7,59;27232760;25060629;5380;5508;17884;30160;58932;0,188222;5,312875222
-51,45;-163,58;7,95;27360900;-95,87;162,22;-19,66;27366652;145,53;-179,13;-2,81;27372736;150,57;175,95;15,32;27390048;-0,65;9,84;-7,59;27420208;25249279;5752;6084;17312;30160;59308;0,18865;5,300821627
-51,45;-163,58;7,95;27548348;-95,87;162,22;-19,66;27555816;145,53;-179,13;-2,81;27562380;150,57;175,95;15,32;27579224;-0,65;9,84;-7,59;27609384;25437631;7468;6564;16844;30160;61036;0,188352;5,309208291
-51,45;-163,58;7,95;27737528;-95,87;162,22;-19,66;27745440;145,53;-179,13;-2,81;27752308;150,57;175,95;15,32;27768848;-0,65;9,84;-7,59;27799000;25626024;7912;6868;16540;30152;61472;0,188393;5,308052847
-51,45;-163,58;7,95;27927144;-95,87;162,22;-19,66;27932512;145,53;-179,13;-2,81;27938448;150,57;175,95;15,32;27955912;-0,65;9,84;-7,59;27986072;25814395;5368;5936;17464;30160;58928;0,188371;5,308672779
-51,45;-163,58;7,95;28114216;-95,87;162,22;-19,66;28120168;145,53;-179,13;-2,81;28126096;150,57;175,95;15,32;28143568;-0,65;9,84;-7,59;28173728;26002844;5952;5928;17472;30160;59512;0,188449;5,306475492
-51,45;-163,58;7,95;28301864;-95,87;162,22;-19,66;28309328;145,53;-179,13;-2,81;28314828;150,57;175,95;15,32;28332728;-0,65;9,84;-7,59;28362888;26191267;7464;5500;17900;30160;61024;0,188423;5,307207719
-51,45;-163,58;7,95;28491028;-95,87;162,22;-19,66;28498972;145,53;-179,13;-2,81;28504464;150,57;175,95;15,32;28522372;-0,65;9,84;-7,59;28552532;26379460;7944;5492;17908;30160;61504;0,188193;5,313693921
-51,45;-163,58;7,95;28680676;-95,87;162,22;-19,66;28686052;145,53;-179,13;-2,81;28692884;150,57;175,95;15,32;28709456;-0,65;9,84;-7,59;28739616;26568200;5376;6832;16572;30160;58940;0,18874;5,298293949
-51,45;-163,58;7,95;28867756;-95,87;162,22;-19,66;28873540;145,53;-179,13;-2,81;28881764;150,57;175,95;15,32;28896940;-0,65;9,84;-7,59;28927100;26756509;5784;8224;15176;30160;59344;0,188309;5,310420638
-51,45;-163,58;7,95;29055244;-95,87;162,22;-19,66;29062740;145,53;-179,13;-2,81;29069900;150,57;175,95;15,32;29086144;-0,65;9,84;-7,59;29116304;26944884;7496;7160;16244;30160;61060;0,188375;5,308560053
-51,45;-163,58;7,95;29244452;-95,87;162,22;-19,66;29252288;145,53;-179,13;-2,81;29258672;150,57;175,95;15,32;29275696;-0,65;9,84;-7,59;29305864;27133255;7836;6384;17024;30168;61412;0,188371;5,308672779
-51,45;-163,58;7,95;29434000;-95,87;162,22;-19,66;29439380;145,53;-179,13;-2,81;29445248;150,57;175,95;15,32;29462780;-0,65;9,84;-7,59;29492940;27321743;5380;5868;17532;30160;58940;0,188488;5,305377531
-51,45;-163,58;7,95;29621084;-95,87;162,22;-19,66;29627036;145,53;-179,13;-2,81;29634324;150,57;175,95;15,32;29650436;-0,65;9,84;-7,59;29680596;27510127;5952;7288;16112;30160;59512;0,188384;5,308306438
-51,45;-163,58;7,95;29808736;-95,87;162,22;-19,66;29816208;145,53;-179,13;-2,81;29823900;150,57;175,95;15,32;29839612;-0,65;9,84;-7,59;29869772;27698497;7472;7692;15712;30160;61036;0,18837;5,308700961
-51,45;-163,58;7,95;29997916;-95,87;162,22;-19,66;30005772;145,53;-179,13;-2,81;30013512;150,57;175,95;15,32;30029164;-0,65;9,84;-7,59;30059324;27886869;7856;7740;15652;30160;61408;0,188372;5,308644597
-51,45;-163,58;7,95;30187468;-95,87;162,22;-19,66;30192844;145,53;-179,13;-2,81;30198768;150,57;175,95;15,32;30216248;-0,65;9,84;-7,59;30246408;28075371;5376;5924;17480;30160;58940;0,188502;5,304983502
-51,45;-163,58;7,95;30374548;-95,87;162,22;-19,66;30380520;145,53;-179,13;-2,81;30386484;150,57;175,95;15,32;30403916;-0,65;9,84;-7,59;30434076;28263740;5972;5964;17432;30160;59528;0,188369;5,308729143
-51,45;-163,58;7,95;30562216;-95,87;162,22;-19,66;30569712;145,53;-179,13;-2,81;30575928;150,57;175,95;15,32;30593104;-0,65;9,84;-7,59;30623264;28452115;7496;6216;17176;30160;61048;0,188375;5,308560053
-51,45;-163,58;7,95;30751404;-95,87;162,22;-19,66;30759260;145,53;-179,13;-2,81;30765824;150,57;175,95;15,32;30782656;-0,65;9,84;-7,59;30812816;28640323;7856;6564;16832;30160;61412;0,188208;5,313270424
-51,45;-163,58;7,95;30940960;-95,87;162,22;-19,66;30946348;145,53;-179,13;-2,81;30954120;150,57;175,95;15,32;30969752;-0,65;9,84;-7,59;30999912;28833160;5388;7772;15632;30160;58952;0,192837;5,185726806
-51,45;-163,58;7,95;31128052;-95,87;162,22;-19,66;31133800;145,53;-179,13;-2,81;31139300;150,57;175,95;15,32;31157200;-0,65;9,84;-7,59;31187360;29018195;5748;5500;17900;30160;59308;0,185035;5,404382955
-51,45;-163,58;7,95;31315504;-95,87;162,22;-19,66;31322976;145,53;-179,13;-2,81;31328840;150,57;175,95;15,32;31346376;-0,65;9,84;-7,59;31376536;29205733;7472;5864;17536;30160;61032;0,187538;5,332252663
-51,45;-163,58;7,95;31504676;-95,87;162,22;-19,66;31512612;145,53;-179,13;-2,81;31518104;150,57;175,95;15,32;31536008;-0,65;9,84;-7,59;31566168;29394103;7936;5492;17904;30160;61492;0,18837;5,308700961
-51,45;-163,58;7,95;31694308;-95,87;162,22;-19,66;31699680;145,53;-179,13;-2,81;31706444;150,57;175,95;15,32;31723076;-0,65;9,84;-7,59;31753236;29586729;5372;6764;16632;30160;58928;0,192626;5,191407183
-51,45;-163,58;7,95;31881380;-95,87;162,22;-19,66;31887304;145,53;-179,13;-2,81;31893224;150,57;175,95;15,32;31910708;-0,65;9,84;-7,59;31940868;29770968;5924;5920;17484;30160;59488;0,184239;5,427732456
-51,45;-163,58;7,95;32069008;-95,87;162,22;-19,66;32076388;145,53;-179,13;-2,81;32084768;150,57;175,95;15,32;32099792;-0,65;9,84;-7,59;32129952;29959347;7380;8380;15024;30160;60944;0,188379;5,308447332
-51,45;-163,58;7,95;32258100;-95,87;162,22;-19,66;32266064;145,53;-179,13;-2,81;32273424;150,57;175,95;15,32;32289460;-0,65;9,84;-7,59;32319620;30147902;7964;7360;16036;30160;61520;0,188555;5,30349235
-51,45;-163,58;7,95;32447764;-95,87;162,22;-19,66;32453136;145,53;-179,13;-2,81;32458632;150,57;175,95;15,32;32476532;-0,65;9,84;-7,59;32506692;30340217;5372;5496;17900;30160;58928;0,192315;5,199802408
-51,45;-163,58;7,95;32634836;-95,87;162,22;-19,66;32640792;145,53;-179,13;-2,81;32647376;150,57;175,95;15,32;32664188;-0,65;9,84;-7,59;32694348;30524592;5956;6584;16812;30160;59512;0,184375;5,423728814
-51,45;-163,58;7,95;32822488;-95,87;162,22;-19,66;32829936;145,53;-179,13;-2,81;32837336;150,57;175,95;15,32;32853336;-0,65;9,84;-7,59;32883496;30712962;7448;7400;16000;30160;61008;0,18837;5,308700961
-51,45;-163,58;7,95;33011640;-95,87;162,22;-19,66;33019584;145,53;-179,13;-2,81;33027012;150,57;175,95;15,32;33042992;-0,65;9,84;-7,59;33073160;30905459;7944;7428;15980;30168;61520;0,192497;5,194886154
-51,45;-163,58;7,95;33201292;-95,87;162,22;-19,66;33206672;145,53;-179,13;-2,81;33213756;150,57;175,95;15,32;33230076;-0,65;9,84;-7,59;33260236;31093835;5380;7084;16320;30160;58944;0,188376;5,308531872
-51,45;-163,58;7,95;33388380;-95,87;162,22;-19,66;33394164;145,53;-179,13;-2,81;33399672;150,57;175,95;15,32;33417564;-0,65;9,84;-7,59;33447720;31281602;5784;5508;17892;30156;59340;0,187767;5,325749466
-51,45;-163,58;7,95;33575864;-95,87;162,22;-19,66;33583376;145,53;-179,13;-2,81;33589420;150,57;175,95;15,32;33606776;-0,65;9,84;-7,59;33636936;31466705;7512;6044;17356;30160;61072;0,185103;5,402397584
-51,45;-163,58;7,95;33765076;-95,87;162,22;-19,66;33773004;145,53;-179,13;-2,81;33779084;150,57;175,95;15,32;33796408;-0,65;9,84;-7,59;33826568;31659075;7928;6080;17324;30160;61492;0,19237;5,198315746
-51,45;-163,58;7,95;33954712;-95,87;162,22;-19,66;33960080;145,53;-179,13;-2,81;33967772;150,57;175,95;15,32;33983480;-0,65;9,84;-7,59;34013636;31847385;5368;7692;15708;30156;58924;0,18831;5,310392438
-51,45;-163,58;7,95;34141776;-95,87;162,22;-19,66;34147552;145,53;-179,13;-2,81;34154508;150,57;175,95;15,32;34170952;-0,65;9,84;-7,59;34201112;32035947;5776;6956;16444;30160;59336;0,188562;5,303295468
-51,45;-163,58;7,95;34329252;-95,87;162,22;-19,66;34336852;145,53;-179,13;-2,81;34342348;150,57;175,95;15,32;34360244;-0,65;9,84;-7,59;34390404;32220188;7600;5496;17896;30160;61152;0,184241;5,427673536
-51,45;-163,58;7,95;34518544;-95,87;162,22;-19,66;34526468;145,53;-179,13;-2,81;34532412;150,57;175,95;15,32;34549860;-0,65;9,84;-7,59;34580020;32413111;7924;5944;17448;30160;61476;0,192923;5,183415145
-51,45;-163,58;7,95;34708164;-95,87;162,22;-19,66;34713524;145,53;-179,13;-2,81;34719960;150,57;175,95;15,32;34736932;-0,65;9,84;-7,59;34767092;32601068;5360;6436;16972;30160;58928;0,187957;5,320365828
-51,45;-163,58;7,95;34895232;-95,87;162,22;-19,66;34900968;145,53;-179,13;-2,81;34908792;150,57;175,95;15,32;34924364;-0,65;9,84;-7,59;34954524;32789567;5736;7824;15572;30160;59292;0,188499;5,305067931
-51,45;-163,58;7,95;35082664;-95,87;162,22;-19,66;35090236;145,53;-179,13;-2,81;35095728;150,57;175,95;15,32;35113644;-0,65;9,84;-7,59;35143808;32977936;7572;5492;17916;30164;61144;0,188369;5,308729143
-51,45;-163,58;7,95;35271948;-95,87;162,22;-19,66;35279868;145,53;-179,13;-2,81;35288204;150,57;175,95;15,32;35303276;-0,65;9,84;-7,59;35333436;33166310;7920;8336;15072;30160;61488;0,188374;5,308588234
-51,45;-163,58;7,95;35461580;-95,87;162,22;-19,66;35466948;145,53;-179,13;-2,81;35472436;150,57;175,95;15,32;35490348;-0,65;9,84;-7,59;35520508;33354683;5368;5488;17912;30160;58928;0,188373;5,308616415
-51,45;-163,58;7,95;35648648;-95,87;162,22;-19,66;35654388;145,53;-179,13;-2,81;35660940;150,57;175,95;15,32;35677796;-0,65;9,84;-7,59;35707956;33543179;5740;6552;16856;30160;59308;0,188496;5,305152364
-51,45;-163,58;7,95;35836096;-95,87;162,22;-19,66;35843696;145,53;-179,13;-2,81;35850756;150,57;175,95;15,32;35867100;-0,65;9,84;-7,59;35897260;33731553;7600;7060;16344;30160;61164;0,188374;5,308588234
-51,45;-163,58;7,95;36025408;-95,87;162,22;-19,66;36033340;145,53;-179,13;-2,81;36040864;150,57;175,95;15,32;36056744;-0,65;9,84;-7,59;36086904;33919923;7932;7524;15880;30160;61496;0,18837;5,308700961
-51,45;-163,58;7,95;36215048;-95,87;162,22;-19,66;36220428;145,53;-179,13;-2,81;36227600;150,57;175,95;15,32;36243828;-0,65;9,84;-7,59;36273988;34108290;5380;7172;16228;30160;58940;0,188367;5,308785509
-51,45;-163,58;7,95;36402132;-95,87;162,22;-19,66;36407872;145,53;-179,13;-2,81;36413348;150,57;175,95;15,32;36431276;-0,65;9,84;-7,59;36461436;34296785;5740;5476;17928;30160;59304;0,188495;5,305180509
-51,45;-163,58;7,95;36589580;-95,87;162,22;-19,66;36597168;145,53;-179,13;-2,81;36602872;150,57;175,95;15,32;36620568;-0,65;9,84;-7,59;36650728;34485167;7588;5704;17696;30160;61148;0,188382;5,308362795
-51,45;-163,58;7,95;36778872;-95,87;162,22;-19,66;36786800;145,53;-179,13;-2,81;36793032;150,57;175,95;15,32;36810196;-0,65;9,84;-7,59;36840356;34673672;7928;6232;17164;30160;61484;0,188505;5,304899074
-51,45;-163,58;7,95;36968504;-95,87;162,22;-19,66;36973880;145,53;-179,13;-2,81;36981452;150,57;175,95;15,32;36997280;-0,65;9,84;-7,59;37027440;34862132;5376;7572;15828;30160;58936;0,18846;5,306165765
-51,45;-163,58;7,95;37155584;-95,87;162,22;-19,66;37161352;145,53;-179,13;-2,81;37168576;150,57;175,95;15,32;37184756;-0,65;9,84;-7,59;37214916;35050409;5768;7224;16180;30160;59332;0,188277;5,31132321
-51,45;-163,58;7,95;37343052;-95,87;162,22;-19,66;37350544;145,53;-179,13;-2,81;37356480;150,57;175,95;15,32;37373944;-0,65;9,84;-7,59;37404104;35238785;7492;5936;17464;30160;61052;0,188376;5,308531872
-51,45;-163,58;7,95;37532248;-95,87;162,22;-19,66;37540180;145,53;-179,13;-2,81;37545684;150,57;175,95;15,32;37563576;-0,65;9,84;-7,59;37593736;35426907;7932;5504;17892;30160;61488;0,188122;5,315699387
-51,45;-163,58;7,95;37721872;-95,87;162,22;-19,66;37727260;145,53;-179,13;-2,81;37733588;150,57;175,95;15,32;37750656;-0,65;9,84;-7,59;37780816;35615657;5388;6328;17068;30160;58944;0,18875;5,298013245
-51,45;-163,58;7,95;37908956;-95,87;162,22;-19,66;37914900;145,53;-179,13;-2,81;37922476;150,57;175,95;15,32;37938300;-0,65;9,84;-7,59;37968460;35804027;5944;7576;15824;30160;59504;0,18837;5,308700961
-51,45;-163,58;7,95;38096600;-95,87;162,22;-19,66;38104072;145,53;-179,13;-2,81;38111812;150,57;175,95;15,32;38127476;-0,65;9,84;-7,59;38157636;35992373;7472;7740;15664;30160;61036;0,188346;5,309377422
-51,45;-163,58;7,95;38285776;-95,87;162,22;-19,66;38293720;145,53;-179,13;-2,81;38299328;150,57;175,95;15,32;38317120;-0,65;9,84;-7,59;38347280;36180774;7944;5608;17792;30160;61504;0,188401;5,307827453
-51,45;-163,58;7,95;38475424;-95,87;162,22;-19,66;38480784;145,53;-179,13;-2,81;38486640;150,57;175,95;15,32;38504188;-0,65;9,84;-7,59;38534348;36369273;5360;5856;17548;30160;58924;0,188499;5,305067931
-51,45;-163,58;7,95;38662488;-95,87;162,22;-19,66;38668228;145,53;-179,13;-2,81;38674436;150,57;175,95;15,32;38691636;-0,65;9,84;-7,59;38721796;36557624;5740;6208;17200;30160;59308;0,188351;5,309236479
-51,45;-163,58;7,95;38849936;-95,87;162,22;-19,66;38857524;145,53;-179,13;-2,81;38864220;150,57;175,95;15,32;38880928;-0,65;9,84;-7,59;38911088;36746016;7588;6696;16708;30160;61152;0,188392;5,308081023
-51,45;-163,58;7,95;39039232;-95,87;162,22;-19,66;39047128;145,53;-179,13;-2,81;39054160;150,57;175,95;15,32;39070536;-0,65;9,84;-7,59;39100696;36934389;7896;7032;16376;30160;61464;0,188373;5,308616415
-51,45;-163,58;7,95;39228836;-95,87;162,22;-19,66;39234200;145,53;-179,13;-2,81;39242492;150,57;175,95;15,32;39257604;-0,65;9,84;-7,59;39287764;37126837;5364;8292;15112;30160;58928;0,192448;5,196208846
-51,45;-163,58;7,95;39415904;-95,87;162,22;-19,66;39421644;145,53;-179,13;-2,81;39427440;150,57;175,95;15,32;39445052;-0,65;9,84;-7,59;39475216;37312153;5740;5796;17612;30164;59312;0,185316;5,396188133
-51,45;-163,58;7,95;39603352;-95,87;162,22;-19,66;39610880;145,53;-179,13;-2,81;39616380;150,57;175,95;15,32;39634280;-0,65;9,84;-7,59;39664440;37499634;7528;5500;17900;30160;61088;0,187481;5,333873833
-51,45;-163,58;7,95;39792584;-95,87;162,22;-19,66;39800460;145,53;-179,13;-2,81;39806236;150,57;175,95;15,32;39823856;-0,65;9,84;-7,59;39854016;37688005;7876;5776;17620;30160;61432;0,188371;5,308672779
-51,45;-163,58;7,95;39982160;-95,87;162,22;-19,66;39987540;145,53;-179,13;-2,81;39995068;150,57;175,95;15,32;40010940;-0,65;9,84;-7,59;40041100;37880629;5380;7528;15872;30160;58940;0,192624;5,191461085
-51,45;-163,58;7,95;40169244;-95,87;162,22;-19,66;40174992;145,53;-179,13;-2,81;40182704;150,57;175,95;15,32;40198388;-0,65;9,84;-7,59;40228548;38064875;5748;7712;15684;30160;59304;0,184246;5,427526242
-51,45;-163,58;7,95;40356692;-95,87;162,22;-19,66;40364168;145,53;-179,13;-2,81;40370936;150,57;175,95;15,32;40387564;-0,65;9,84;-7,59;40417724;38253051;7476;6768;16628;30160;61032;0,188176;5,314173965
-51,45;-163,58;7,95;40545864;-95,87;162,22;-19,66;40553816;145,53;-179,13;-2,81;40559888;150,57;175,95;15,32;40577208;-0,65;9,84;-7,59;40607368;38441561;7952;6072;17320;30160;61504;0,18851;5,304758368
-51,45;-163,58;7,95;40735508;-95,87;162,22;-19,66;40740900;145,53;-179,13;-2,81;40747144;150,57;175,95;15,32;40764292;-0,65;9,84;-7,59;40794452;38634117;5392;6244;17148;30160;58944;0,192556;5,193294418
-51,45;-163,58;7,95;40922592;-95,87;162,22;-19,66;40928340;145,53;-179,13;-2,81;40935700;150,57;175,95;15,32;40951740;-0,65;9,84;-7,59;40981900;38818493;5748;7360;16040;30160;59308;0,184376;5,423699397
-51,45;-163,58;7,95;41110040;-95,87;162,22;-19,66;41117616;145,53;-179,13;-2,81;41125456;150,57;175,95;15,32;41141016;-0,65;9,84;-7,59;41171180;39007513;7576;7840;15560;30164;61140;0,18902;5,290445456
-51,45;-163,58;7,95;41299320;-95,87;162,22;-19,66;41307244;145,53;-179,13;-2,81;41315000;150,57;175,95;15,32;41330648;-0,65;9,84;-7,59;41360808;39195362;7924;7756;15648;30160;61488;0,187849;5,323424666
-51,45;-163,58;7,95;41488948;-95,87;162,22;-19,66;41494328;145,53;-179,13;-2,81;41499824;150,57;175,95;15,32;41517732;-0,65;9,84;-7,59;41547892;39387618;5380;5496;17908;30160;58944;0,192256;5,201398136
-51,45;-163,58;7,95;41676036;-95,87;162,22;-19,66;41681808;145,53;-179,13;-2,81;41687856;150,57;175,95;15,32;41705204;-0,65;9,84;-7,59;41735364;39571501;5772;6048;17348;30160;59328;0,183883;5,43824062
-51,45;-163,58;7,95;41863508;-95,87;162,22;-19,66;41870972;145,53;-179,13;-2,81;41877500;150,57;175,95;15,32;41894368;-0,65;9,84;-7,59;41924528;39760383;7464;6528;16868;30160;61020;0,188882;5,294310734
;;;;;;;;;;;;;;;;;;;;;6563,32;6561,54;16377,9;30003,98;59506,74;0,187617859;5,329983017
;;;;;;;;;;;;;;;;;;;;;0,00656332;0,00656154;0,0163779;0,03000398;0,05950674;s;Hz
